Ontology	Ref	Count	expected	Fold Enrichment	over_under	raw P-value	FDR	GOID
DNA damage response, signal transduction by p53 class mediator (GO:0030330)	44	3	1.11	+	2.71	0.0981	1.0	GO:0030330
regulation of striated muscle cell apoptotic process (GO:0010662)	44	3	1.11	+	2.71	0.0981	1.0	GO:0010662
maternal process involved in female pregnancy (GO:0060135)	59	4	1.48	+	2.70	0.0608	1.0	GO:0060135
regulation of centrosome cycle (GO:0046605)	59	4	1.48	+	2.70	0.0608	1.0	GO:0046605
regulation of adenylate cyclase activity (GO:0045761)	30	2	0.75	+	2.65	0.173	1.0	GO:0045761
cellular response to laminar fluid shear stress (GO:0071499)	30	2	0.75	+	2.65	0.173	1.0	GO:0071499
cellular response to fluid shear stress (GO:0071498)	45	3	1.13	+	2.65	0.103	1.0	GO:0071498
negative regulation of proteasomal protein catabolic process (GO:1901799)	60	4	1.51	+	2.65	0.0639	1.0	GO:1901799
maintenance of synapse structure (GO:0099558)	30	2	0.75	+	2.65	0.173	1.0	GO:0099558
sperm flagellum assembly (GO:0120316)	60	4	1.51	+	2.65	0.0639	1.0	GO:0120316
response to pH (GO:0009268)	45	3	1.13	+	2.65	0.103	1.0	GO:0009268
nucleoside diphosphate metabolic process (GO:0009132)	90	6	2.26	+	2.65	0.0259	1.0	GO:0009132
extrinsic apoptotic signaling pathway via death domain receptors (GO:0008625)	45	3	1.13	+	2.65	0.103	1.0	GO:0008625
negative regulation of organ growth (GO:0046621)	30	2	0.75	+	2.65	0.173	1.0	GO:0046621
positive regulation of translational initiation (GO:0045948)	30	2	0.75	+	2.65	0.173	1.0	GO:0045948
cellular response to UV (GO:0034644)	91	6	2.29	+	2.62	0.0271	1.0	GO:0034644
negative regulation of proteolysis involved in protein catabolic process (GO:1903051)	76	5	1.91	+	2.62	0.0423	1.0	GO:1903051
ADP metabolic process (GO:0046031)	61	4	1.53	+	2.61	0.0671	1.0	GO:0046031
regulation of extracellular matrix organization (GO:1903053)	61	4	1.53	+	2.61	0.0671	1.0	GO:1903053
semaphorin-plexin signaling pathway (GO:0071526)	46	3	1.16	+	2.60	0.109	1.0	GO:0071526
signaling receptor ligand precursor processing (GO:0140448)	46	3	1.16	+	2.60	0.109	1.0	GO:0140448
base-excision repair (GO:0006284)	46	3	1.16	+	2.60	0.109	1.0	GO:0006284
response to glucagon (GO:0033762)	31	2	0.78	+	2.57	0.182	1.0	GO:0033762
heparan sulfate proteoglycan biosynthetic process (GO:0015012)	31	2	0.78	+	2.57	0.182	1.0	GO:0015012
cranial nerve morphogenesis (GO:0021602)	31	2	0.78	+	2.57	0.182	1.0	GO:0021602
microglial cell activation (GO:0001774)	31	2	0.78	+	2.57	0.182	1.0	GO:0001774
regulation of presynaptic membrane potential (GO:0099505)	31	2	0.78	+	2.57	0.182	1.0	GO:0099505
glucose catabolic process (GO:0006007)	31	2	0.78	+	2.57	0.182	1.0	GO:0006007
negative regulation of non-canonical NF-kappaB signal transduction (GO:1901223)	31	2	0.78	+	2.57	0.182	1.0	GO:1901223
regulation of monocyte chemotaxis (GO:0090025)	31	2	0.78	+	2.57	0.182	1.0	GO:0090025
T cell apoptotic process (GO:0070231)	31	2	0.78	+	2.57	0.182	1.0	GO:0070231
detection of visible light (GO:0009584)	31	2	0.78	+	2.57	0.182	1.0	GO:0009584
neuron projection regeneration (GO:0031102)	31	2	0.78	+	2.57	0.182	1.0	GO:0031102
ribonucleoside diphosphate catabolic process (GO:0009191)	62	4	1.56	+	2.57	0.0703	1.0	GO:0009191
nucleoside diphosphate catabolic process (GO:0009134)	62	4	1.56	+	2.57	0.0703	1.0	GO:0009134
glycerophospholipid catabolic process (GO:0046475)	31	2	0.78	+	2.57	0.182	1.0	GO:0046475
atrioventricular valve development (GO:0003171)	31	2	0.78	+	2.57	0.182	1.0	GO:0003171
positive regulation of B cell proliferation (GO:0030890)	47	3	1.18	+	2.54	0.114	1.0	GO:0030890
ribonucleotide catabolic process (GO:0009261)	94	6	2.36	+	2.54	0.0311	1.0	GO:0009261
polysaccharide metabolic process (GO:0005976)	79	5	1.98	+	2.52	0.0487	1.0	GO:0005976
endocytic recycling (GO:0032456)	79	5	1.98	+	2.52	0.0487	1.0	GO:0032456
purine nucleotide catabolic process (GO:0006195)	95	6	2.39	+	2.51	0.0326	1.0	GO:0006195
multi-multicellular organism process (GO:0044706)	208	13	5.23	+	2.49	0.0024	1.0	GO:0044706
platelet aggregation (GO:0070527)	48	3	1.21	+	2.49	0.119	1.0	GO:0070527
regulation of bone remodeling (GO:0046850)	48	3	1.21	+	2.49	0.119	1.0	GO:0046850
cerebellar Purkinje cell layer development (GO:0021680)	32	2	0.8	+	2.49	0.192	1.0	GO:0021680
protein targeting to lysosome (GO:0006622)	32	2	0.8	+	2.49	0.192	1.0	GO:0006622
glycogen metabolic process (GO:0005977)	64	4	1.61	+	2.49	0.0771	1.0	GO:0005977
postsynaptic modulation of chemical synaptic transmission (GO:0099170)	32	2	0.8	+	2.49	0.192	1.0	GO:0099170
negative regulation of cardiac muscle hypertrophy (GO:0010614)	32	2	0.8	+	2.49	0.192	1.0	GO:0010614
positive regulation of myeloid leukocyte differentiation (GO:0002763)	65	4	1.63	+	2.45	0.0806	1.0	GO:0002763
negative regulation of calcium ion transport (GO:0051926)	49	3	1.23	+	2.44	0.125	1.0	GO:0051926
negative regulation of coagulation (GO:0050819)	49	3	1.23	+	2.44	0.125	1.0	GO:0050819
negative regulation of muscle cell apoptotic process (GO:0010656)	49	3	1.23	+	2.44	0.125	1.0	GO:0010656
labyrinthine layer development (GO:0060711)	49	3	1.23	+	2.44	0.125	1.0	GO:0060711
cellular response to light stimulus (GO:0071482)	115	7	2.89	+	2.42	0.0261	1.0	GO:0071482
response to amphetamine (GO:0001975)	33	2	0.83	+	2.41	0.201	1.0	GO:0001975
protein heterooligomerization (GO:0051291)	33	2	0.83	+	2.41	0.201	1.0	GO:0051291
glucan metabolic process (GO:0044042)	66	4	1.66	+	2.41	0.0842	1.0	GO:0044042
pyroptotic inflammatory response (GO:0070269)	33	2	0.83	+	2.41	0.201	1.0	GO:0070269
regulation of cyclin-dependent protein serine/threonine kinase activity (GO:0000079)	33	2	0.83	+	2.41	0.201	1.0	GO:0000079
vasoconstriction (GO:0042310)	33	2	0.83	+	2.41	0.201	1.0	GO:0042310
negative regulation of inflammatory response to antigenic stimulus (GO:0002862)	33	2	0.83	+	2.41	0.201	1.0	GO:0002862
positive regulation of GTPase activity (GO:0043547)	83	5	2.09	+	2.40	0.0579	1.0	GO:0043547
type I interferon-mediated signaling pathway (GO:0060337)	50	3	1.26	+	2.39	0.131	1.0	GO:0060337
glycolytic process (GO:0006096)	50	3	1.26	+	2.39	0.131	1.0	GO:0006096
regulation of centrosome duplication (GO:0010824)	50	3	1.26	+	2.39	0.131	1.0	GO:0010824
circadian regulation of gene expression (GO:0032922)	67	4	1.68	+	2.38	0.0879	1.0	GO:0032922
regulation of B cell proliferation (GO:0030888)	67	4	1.68	+	2.38	0.0879	1.0	GO:0030888
macrophage activation (GO:0042116)	67	4	1.68	+	2.38	0.0879	1.0	GO:0042116
cellular response to abiotic stimulus (GO:0071214)	336	20	8.44	+	2.37	0.000534	1.0	GO:0071214
keratinization (GO:0031424)	84	5	2.11	+	2.37	0.0603	1.0	GO:0031424
cellular response to environmental stimulus (GO:0104004)	336	20	8.44	+	2.37	0.000534	1.0	GO:0104004
ventricular system development (GO:0021591)	34	2	0.85	+	2.34	0.21	1.0	GO:0021591
leukocyte activation involved in inflammatory response (GO:0002269)	34	2	0.85	+	2.34	0.21	1.0	GO:0002269
cellular response to type I interferon (GO:0071357)	51	3	1.28	+	2.34	0.136	1.0	GO:0071357
motile cilium assembly (GO:0044458)	85	5	2.14	+	2.34	0.0629	1.0	GO:0044458
gluconeogenesis (GO:0006094)	51	3	1.28	+	2.34	0.136	1.0	GO:0006094
regulation of microtubule polymerization or depolymerization (GO:0031110)	102	6	2.56	+	2.34	0.0437	1.0	GO:0031110
response to laminar fluid shear stress (GO:0034616)	34	2	0.85	+	2.34	0.21	1.0	GO:0034616
epithelial cilium movement involved in extracellular fluid movement (GO:0003351)	51	3	1.28	+	2.34	0.136	1.0	GO:0003351
icosanoid biosynthetic process (GO:0046456)	51	3	1.28	+	2.34	0.136	1.0	GO:0046456
regulation of type 2 immune response (GO:0002828)	34	2	0.85	+	2.34	0.21	1.0	GO:0002828
negative regulation of DNA recombination (GO:0045910)	51	3	1.28	+	2.34	0.136	1.0	GO:0045910
adipose tissue development (GO:0060612)	51	3	1.28	+	2.34	0.136	1.0	GO:0060612
negative regulation of muscle hypertrophy (GO:0014741)	34	2	0.85	+	2.34	0.21	1.0	GO:0014741
regulation of response to oxidative stress (GO:1902882)	34	2	0.85	+	2.34	0.21	1.0	GO:1902882
detection of light stimulus (GO:0009583)	69	4	1.73	+	2.31	0.0954	1.0	GO:0009583
negative regulation of protein catabolic process (GO:0042177)	121	7	3.04	+	2.30	0.0331	1.0	GO:0042177
double-strand break repair via nonhomologous end joining (GO:0006303)	52	3	1.31	+	2.30	0.142	1.0	GO:0006303
neuroinflammatory response (GO:0150076)	52	3	1.31	+	2.30	0.142	1.0	GO:0150076
lipid storage (GO:0019915)	52	3	1.31	+	2.30	0.142	1.0	GO:0019915
rescue of stalled ribosome (GO:0072344)	35	2	0.88	+	2.27	0.219	1.0	GO:0072344
sperm axoneme assembly (GO:0007288)	35	2	0.88	+	2.27	0.219	1.0	GO:0007288
regulation of intrinsic apoptotic signaling pathway by p53 class mediator (GO:1902253)	35	2	0.88	+	2.27	0.219	1.0	GO:1902253
positive regulation of signal transduction by p53 class mediator (GO:1901798)	35	2	0.88	+	2.27	0.219	1.0	GO:1901798
response to progesterone (GO:0032570)	35	2	0.88	+	2.27	0.219	1.0	GO:0032570
pyruvate metabolic process (GO:0006090)	70	4	1.76	+	2.27	0.0993	1.0	GO:0006090
embryonic digestive tract development (GO:0048566)	35	2	0.88	+	2.27	0.219	1.0	GO:0048566
response to food (GO:0032094)	35	2	0.88	+	2.27	0.219	1.0	GO:0032094
ribonucleoside monophosphate biosynthetic process (GO:0009156)	35	2	0.88	+	2.27	0.219	1.0	GO:0009156
nucleobase metabolic process (GO:0009112)	35	2	0.88	+	2.27	0.219	1.0	GO:0009112
positive regulation of sodium ion transport (GO:0010765)	35	2	0.88	+	2.27	0.219	1.0	GO:0010765
embryonic heart tube development (GO:0035050)	88	5	2.21	+	2.26	0.0707	1.0	GO:0035050
hexose biosynthetic process (GO:0019319)	54	3	1.36	+	2.21	0.154	1.0	GO:0019319
extracellular transport (GO:0006858)	54	3	1.36	+	2.21	0.154	1.0	GO:0006858
maternal placenta development (GO:0001893)	36	2	0.9	+	2.21	0.229	1.0	GO:0001893
leukotriene metabolic process (GO:0006691)	36	2	0.9	+	2.21	0.229	1.0	GO:0006691
negative regulation of protein depolymerization (GO:1901880)	72	4	1.81	+	2.21	0.107	1.0	GO:1901880
Fc-gamma receptor signaling pathway (GO:0038094)	36	2	0.9	+	2.21	0.229	1.0	GO:0038094
protein depolymerization (GO:0051261)	36	2	0.9	+	2.21	0.229	1.0	GO:0051261
negative regulation of ERBB signaling pathway (GO:1901185)	36	2	0.9	+	2.21	0.229	1.0	GO:1901185
vesicle cargo loading (GO:0035459)	36	2	0.9	+	2.21	0.229	1.0	GO:0035459
extrinsic apoptotic signaling pathway in absence of ligand (GO:0097192)	36	2	0.9	+	2.21	0.229	1.0	GO:0097192
response to gamma radiation (GO:0010332)	54	3	1.36	+	2.21	0.154	1.0	GO:0010332
positive regulation of peptide hormone secretion (GO:0090277)	127	7	3.19	+	2.19	0.0414	1.0	GO:0090277
regulation of fatty acid metabolic process (GO:0019217)	109	6	2.74	+	2.19	0.057	1.0	GO:0019217
positive regulation of hydrolase activity (GO:0051345)	109	6	2.74	+	2.19	0.057	1.0	GO:0051345
purine ribonucleoside diphosphate metabolic process (GO:0009179)	73	4	1.83	+	2.18	0.111	1.0	GO:0009179
purine nucleoside diphosphate metabolic process (GO:0009135)	73	4	1.83	+	2.18	0.111	1.0	GO:0009135
pyridine nucleotide catabolic process (GO:0019364)	55	3	1.38	+	2.17	0.16	1.0	GO:0019364
cellular anatomical entity morphogenesis (GO:0032989)	129	7	3.24	+	2.16	0.0444	1.0	GO:0032989
cellular component assembly involved in morphogenesis (GO:0010927)	129	7	3.24	+	2.16	0.0444	1.0	GO:0010927
renal water homeostasis (GO:0003091)	37	2	0.93	+	2.15	0.238	1.0	GO:0003091
intracellular zinc ion homeostasis (GO:0006882)	37	2	0.93	+	2.15	0.238	1.0	GO:0006882
prostaglandin metabolic process (GO:0006693)	37	2	0.93	+	2.15	0.238	1.0	GO:0006693
mitotic G2 DNA damage checkpoint signaling (GO:0007095)	37	2	0.93	+	2.15	0.238	1.0	GO:0007095
positive regulation of T cell migration (GO:2000406)	37	2	0.93	+	2.15	0.238	1.0	GO:2000406
cellular response to estradiol stimulus (GO:0071392)	37	2	0.93	+	2.15	0.238	1.0	GO:0071392
negative regulation of reproductive process (GO:2000242)	74	4	1.86	+	2.15	0.116	1.0	GO:2000242
regulation of amyloid-beta formation (GO:1902003)	37	2	0.93	+	2.15	0.238	1.0	GO:1902003
brown fat cell differentiation (GO:0050873)	37	2	0.93	+	2.15	0.238	1.0	GO:0050873
epigenetic programming of gene expression (GO:0043045)	37	2	0.93	+	2.15	0.238	1.0	GO:0043045
cardiac atrium development (GO:0003230)	37	2	0.93	+	2.15	0.238	1.0	GO:0003230
regulation of amide metabolic process (GO:0034248)	74	4	1.86	+	2.15	0.116	1.0	GO:0034248
positive regulation of peptide secretion (GO:0002793)	130	7	3.27	+	2.14	0.046	1.0	GO:0002793
Golgi to plasma membrane transport (GO:0006893)	56	3	1.41	+	2.13	0.166	1.0	GO:0006893
mitotic metaphase chromosome alignment (GO:0007080)	56	3	1.41	+	2.13	0.166	1.0	GO:0007080
regulation of coagulation (GO:0050818)	75	4	1.88	+	2.12	0.12	1.0	GO:0050818
negative regulation of developmental growth (GO:0048640)	94	5	2.36	+	2.12	0.0881	1.0	GO:0048640
purine-containing compound catabolic process (GO:0072523)	113	6	2.84	+	2.11	0.0655	1.0	GO:0072523
positive regulation of T cell mediated cytotoxicity (GO:0001916)	38	2	0.95	+	2.10	0.247	1.0	GO:0001916
triglyceride metabolic process (GO:0006641)	76	4	1.91	+	2.10	0.124	1.0	GO:0006641
regulation of stress-activated MAPK cascade (GO:0032872)	38	2	0.95	+	2.10	0.247	1.0	GO:0032872
signal transduction in absence of ligand (GO:0038034)	38	2	0.95	+	2.10	0.247	1.0	GO:0038034
intermediate filament organization (GO:0045109)	76	4	1.91	+	2.10	0.124	1.0	GO:0045109
detection of chemical stimulus involved in sensory perception of bitter taste (GO:0001580)	38	2	0.95	+	2.10	0.247	1.0	GO:0001580
response to electrical stimulus (GO:0051602)	38	2	0.95	+	2.10	0.247	1.0	GO:0051602
melanosome organization (GO:0032438)	38	2	0.95	+	2.10	0.247	1.0	GO:0032438
regulation of leukocyte apoptotic process (GO:2000106)	95	5	2.39	+	2.10	0.0912	1.0	GO:2000106
glial cell activation (GO:0061900)	38	2	0.95	+	2.10	0.247	1.0	GO:0061900
protein O-linked glycosylation via N-acetyl-galactosamine (GO:0016266)	38	2	0.95	+	2.10	0.247	1.0	GO:0016266
positive regulation of protein import into nucleus (GO:0042307)	38	2	0.95	+	2.10	0.247	1.0	GO:0042307
dendritic cell differentiation (GO:0097028)	38	2	0.95	+	2.10	0.247	1.0	GO:0097028
cytoplasmic pattern recognition receptor signaling pathway (GO:0002753)	76	4	1.91	+	2.10	0.124	1.0	GO:0002753
protein O-linked glycosylation via xylose (GO:0180064)	57	3	1.43	+	2.10	0.172	1.0	GO:0180064
vesicle cytoskeletal trafficking (GO:0099518)	57	3	1.43	+	2.10	0.172	1.0	GO:0099518
regulation of cytosolic calcium ion concentration (GO:0051480)	57	3	1.43	+	2.10	0.172	1.0	GO:0051480
protein destabilization (GO:0031648)	57	3	1.43	+	2.10	0.172	1.0	GO:0031648
nutrient storage (GO:0170062)	57	3	1.43	+	2.10	0.172	1.0	GO:0170062
glycerolipid catabolic process (GO:0046503)	57	3	1.43	+	2.10	0.172	1.0	GO:0046503
response to fluid shear stress (GO:0034405)	57	3	1.43	+	2.10	0.172	1.0	GO:0034405
monosaccharide biosynthetic process (GO:0046364)	57	3	1.43	+	2.10	0.172	1.0	GO:0046364
synapse assembly (GO:0007416)	134	7	3.37	+	2.08	0.0525	1.0	GO:0007416
vesicle-mediated transport to the plasma membrane (GO:0098876)	134	7	3.37	+	2.08	0.0525	1.0	GO:0098876
coagulation (GO:0050817)	193	10	4.85	+	2.06	0.0316	1.0	GO:0050817
negative regulation of G protein-coupled receptor signaling pathway (GO:0045744)	58	3	1.46	+	2.06	0.179	1.0	GO:0045744
neural crest cell migration (GO:0001755)	58	3	1.46	+	2.06	0.179	1.0	GO:0001755
DNA-templated DNA replication maintenance of fidelity (GO:0045005)	58	3	1.46	+	2.06	0.179	1.0	GO:0045005
pyridine-containing compound catabolic process (GO:0072526)	58	3	1.46	+	2.06	0.179	1.0	GO:0072526
heart growth (GO:0060419)	39	2	0.98	+	2.04	0.257	1.0	GO:0060419
response to osmotic stress (GO:0006970)	78	4	1.96	+	2.04	0.133	1.0	GO:0006970
membrane protein proteolysis (GO:0033619)	39	2	0.98	+	2.04	0.257	1.0	GO:0033619
Ras protein signal transduction (GO:0007265)	78	4	1.96	+	2.04	0.133	1.0	GO:0007265
prostanoid metabolic process (GO:0006692)	39	2	0.98	+	2.04	0.257	1.0	GO:0006692
icosanoid metabolic process (GO:0006690)	117	6	2.94	+	2.04	0.0748	1.0	GO:0006690
regulation of amino acid transport (GO:0051955)	39	2	0.98	+	2.04	0.257	1.0	GO:0051955
regulation of calcineurin-NFAT signaling cascade (GO:0070884)	39	2	0.98	+	2.04	0.257	1.0	GO:0070884
pigment granule organization (GO:0048753)	39	2	0.98	+	2.04	0.257	1.0	GO:0048753
regulation of antigen receptor-mediated signaling pathway (GO:0050854)	78	4	1.96	+	2.04	0.133	1.0	GO:0050854
regulation of DNA damage response, signal transduction by p53 class mediator (GO:0043516)	39	2	0.98	+	2.04	0.257	1.0	GO:0043516
lymphocyte apoptotic process (GO:0070227)	39	2	0.98	+	2.04	0.257	1.0	GO:0070227
regulation of cellular extravasation (GO:0002691)	39	2	0.98	+	2.04	0.257	1.0	GO:0002691
regulation of ubiquitin-dependent protein catabolic process (GO:2000058)	176	9	4.42	+	2.04	0.0453	1.0	GO:2000058
regulation of proteasomal ubiquitin-dependent protein catabolic process (GO:0032434)	137	7	3.44	+	2.03	0.0881	1.0	GO:0032434
regulation of interleukin-1 beta production (GO:0032651)	98	5	2.46	+	2.03	0.101	1.0	GO:0032651
blood vessel diameter maintenance (GO:0097746)	157	8	3.94	+	2.03	0.0631	1.0	GO:0097746
regulation of tube diameter (GO:0035296)	157	8	3.94	+	2.03	0.0631	1.0	GO:0035296
positive regulation of immunoglobulin production (GO:0002639)	59	3	1.48	+	2.02	0.185	1.0	GO:0002639
neuroblast proliferation (GO:0007405)	59	3	1.48	+	2.02	0.185	1.0	GO:0007405
retina homeostasis (GO:0001895)	59	3	1.48	+	2.02	0.185	1.0	GO:0001895
Fc receptor signaling pathway (GO:0038093)	59	3	1.48	+	2.02	0.185	1.0	GO:0038093
response to type I interferon (GO:0034340)	59	3	1.48	+	2.02	0.185	1.0	GO:0034340
cellular response to calcium ion (GO:0071277)	79	4	1.98	+	2.02	0.137	1.0	GO:0071277
energy reserve metabolic process (GO:0006112)	79	4	1.98	+	2.02	0.137	1.0	GO:0006112
regulation of tube size (GO:0035150)	158	8	3.97	+	2.02	0.0641	1.0	GO:0035150
female pregnancy (GO:0007565)	178	9	4.47	+	2.01	0.0468	1.0	GO:0007565
multi-organism reproductive process (GO:0044703)	198	10	4.97	+	2.01	0.0348	1.0	GO:0044703
regulation of DNA replication (GO:0006275)	119	6	2.99	+	2.01	0.128	1.0	GO:0006275
carbohydrate biosynthetic process (GO:0016051)	119	6	2.99	+	2.01	0.128	1.0	GO:0016051
negative regulation of Notch signaling pathway (GO:0045746)	40	2	1.0	+	1.99	0.266	1.0	GO:0045746
binding of sperm to zona pellucida (GO:0007339)	40	2	1.0	+	1.99	0.266	1.0	GO:0007339
cytoplasmic translational initiation (GO:0002183)	40	2	1.0	+	1.99	0.266	1.0	GO:0002183
negative regulation of interleukin-1 production (GO:0032692)	40	2	1.0	+	1.99	0.266	1.0	GO:0032692
regulation of calcineurin-mediated signaling (GO:0106056)	40	2	1.0	+	1.99	0.266	1.0	GO:0106056
chromosome condensation (GO:0030261)	40	2	1.0	+	1.99	0.266	1.0	GO:0030261
positive regulation of fatty acid metabolic process (GO:0045923)	40	2	1.0	+	1.99	0.266	1.0	GO:0045923
mesenchymal cell migration (GO:0090497)	60	3	1.51	+	1.99	0.191	1.0	GO:0090497
negative regulation of ubiquitin-dependent protein catabolic process (GO:2000059)	60	3	1.51	+	1.99	0.191	1.0	GO:2000059
actomyosin structure organization (GO:0031032)	120	6	3.01	+	1.99	0.129	1.0	GO:0031032
regulation of cardiac muscle hypertrophy (GO:0010611)	60	3	1.51	+	1.99	0.191	1.0	GO:0010611
nucleotide catabolic process (GO:0009166)	121	6	3.04	+	1.97	0.13	1.0	GO:0009166
protein tetramerization (GO:0051262)	101	5	2.54	+	1.97	0.111	1.0	GO:0051262
hindbrain development (GO:0030902)	162	8	4.07	+	1.97	0.0683	1.0	GO:0030902
spermatid development (GO:0007286)	244	12	6.13	+	1.96	0.0229	1.0	GO:0007286
glomerulus development (GO:0032835)	61	3	1.53	+	1.96	0.198	1.0	GO:0032835
positive regulation of nucleocytoplasmic transport (GO:0046824)	61	3	1.53	+	1.96	0.198	1.0	GO:0046824
myeloid leukocyte activation (GO:0002274)	163	8	4.09	+	1.95	0.0695	1.0	GO:0002274
heart contraction (GO:0060047)	102	5	2.56	+	1.95	0.114	1.0	GO:0060047
striated muscle cell development (GO:0055002)	143	7	3.59	+	1.95	0.0954	1.0	GO:0055002
positive regulation of G protein-coupled receptor signaling pathway (GO:0045745)	41	2	1.03	+	1.94	0.275	1.0	GO:0045745
response to testosterone (GO:0033574)	41	2	1.03	+	1.94	0.275	1.0	GO:0033574
regulation of intrinsic apoptotic signaling pathway in response to DNA damage (GO:1902229)	41	2	1.03	+	1.94	0.275	1.0	GO:1902229
cellular response to fatty acid (GO:0071398)	41	2	1.03	+	1.94	0.275	1.0	GO:0071398
positive regulation of proteasomal ubiquitin-dependent protein catabolic process (GO:0032436)	82	4	2.06	+	1.94	0.151	1.0	GO:0032436
negative regulation of protein-containing complex disassembly (GO:0043242)	82	4	2.06	+	1.94	0.151	1.0	GO:0043242
collagen catabolic process (GO:0030574)	41	2	1.03	+	1.94	0.275	1.0	GO:0030574
positive regulation of dendritic spine development (GO:0060999)	41	2	1.03	+	1.94	0.275	1.0	GO:0060999
