Ontology	Ref	Count	expected	Fold Enrichment	over_under	raw P-value	FDR	GOID
cellular response to growth factor stimulus (GO:0071363)	487	4	4.73	-	.85	1.0	1.0	GO:0071363
positive regulation of transport (GO:0051050)	853	7	8.29	-	.84	0.858	1.0	GO:0051050
positive regulation of biosynthetic process (GO:0009891)	2688	22	26.12	-	.84	0.46	1.0	GO:0009891
nucleic acid metabolic process (GO:0090304)	2201	18	21.39	-	.84	0.491	1.0	GO:0090304
regulation of molecular function (GO:0065009)	862	7	8.38	-	.84	0.858	1.0	GO:0065009
regulation of apoptotic process (GO:0042981)	1478	12	14.36	-	.84	0.678	1.0	GO:0042981
gamete generation (GO:0007276)	863	7	8.39	-	.83	0.858	1.0	GO:0007276
response to peptide (GO:1901652)	865	7	8.41	-	.83	0.858	1.0	GO:1901652
synapse organization (GO:0050808)	371	3	3.61	-	.83	1.0	1.0	GO:0050808
positive regulation of metabolic process (GO:0009893)	3467	28	33.69	-	.83	0.342	1.0	GO:0009893
purine nucleotide metabolic process (GO:0006163)	372	3	3.62	-	.83	1.0	1.0	GO:0006163
response to endogenous stimulus (GO:0009719)	1244	10	12.09	-	.83	0.654	1.0	GO:0009719
regulation of lymphocyte proliferation (GO:0050670)	249	2	2.42	-	.83	1.0	1.0	GO:0050670
nucleic acid biosynthetic process (GO:0141187)	1504	12	14.62	-	.82	0.584	1.0	GO:0141187
nucleobase-containing compound metabolic process (GO:0006139)	2773	22	26.95	-	.82	0.349	1.0	GO:0006139
regulation of mononuclear cell proliferation (GO:0032944)	253	2	2.46	-	.81	1.0	1.0	GO:0032944
multicellular organismal reproductive process (GO:0048609)	1014	8	9.85	-	.81	0.741	1.0	GO:0048609
response to nutrient levels (GO:0031667)	507	4	4.93	-	.81	1.0	1.0	GO:0031667
nucleocytoplasmic transport (GO:0006913)	254	2	2.47	-	.81	1.0	1.0	GO:0006913
DNA recombination (GO:0006310)	254	2	2.47	-	.81	1.0	1.0	GO:0006310
immune response-activating cell surface receptor signaling pathway (GO:0002429)	255	2	2.48	-	.81	1.0	1.0	GO:0002429
nuclear transport (GO:0051169)	255	2	2.48	-	.81	1.0	1.0	GO:0051169
regulation of immune system process (GO:0002682)	1661	13	16.14	-	.81	0.513	1.0	GO:0002682
positive regulation of macromolecule biosynthetic process (GO:0010557)	2567	20	24.95	-	.80	0.333	1.0	GO:0010557
regulation of neuron apoptotic process (GO:0043523)	257	2	2.5	-	.80	1.0	1.0	GO:0043523
regulation of proteolysis (GO:0030162)	386	3	3.75	-	.80	1.0	1.0	GO:0030162
nucleobase-containing compound biosynthetic process (GO:0034654)	1802	14	17.51	-	.80	0.451	1.0	GO:0034654
positive regulation of multicellular organismal process (GO:0051240)	1678	13	16.31	-	.80	0.515	1.0	GO:0051240
adenylate cyclase-modulating G protein-coupled receptor signaling pathway (GO:0007188)	259	2	2.52	-	.79	1.0	1.0	GO:0007188
defense response to symbiont (GO:0140546)	908	7	8.82	-	.79	0.728	1.0	GO:0140546
response to growth factor (GO:0070848)	519	4	5.04	-	.79	0.821	1.0	GO:0070848
regulation of MAPK cascade (GO:0043408)	652	5	6.34	-	.79	0.838	1.0	GO:0043408
positive regulation of immune system process (GO:0002684)	1045	8	10.16	-	.79	0.626	1.0	GO:0002684
meiotic cell cycle (GO:0051321)	262	2	2.55	-	.79	1.0	1.0	GO:0051321
regulation of leukocyte mediated immunity (GO:0002703)	262	2	2.55	-	.79	1.0	1.0	GO:0002703
positive regulation of cell cycle process (GO:0090068)	263	2	2.56	-	.78	1.0	1.0	GO:0090068
enzyme-linked receptor protein signaling pathway (GO:0007167)	659	5	6.4	-	.78	0.838	1.0	GO:0007167
defense response to other organism (GO:0098542)	924	7	8.98	-	.78	0.608	1.0	GO:0098542
developmental process involved in reproduction (GO:0003006)	1056	8	10.26	-	.78	0.627	1.0	GO:0003006
regulation of cell projection organization (GO:0031344)	662	5	6.43	-	.78	0.839	1.0	GO:0031344
regulation of cell adhesion (GO:0030155)	802	6	7.79	-	.77	0.711	1.0	GO:0030155
positive regulation of nucleobase-containing compound metabolic process (GO:0045935)	2006	15	19.49	-	.77	0.337	1.0	GO:0045935
positive regulation of immune effector process (GO:0002699)	269	2	2.61	-	.77	1.0	1.0	GO:0002699
regulation of RNA metabolic process (GO:0051252)	3659	27	35.56	-	.76	0.115	1.0	GO:0051252
protein catabolic process (GO:0030163)	815	6	7.92	-	.76	0.587	1.0	GO:0030163
spermatogenesis (GO:0007283)	680	5	6.61	-	.76	0.69	1.0	GO:0007283
regulation of cytoskeleton organization (GO:0051493)	544	4	5.29	-	.76	0.823	1.0	GO:0051493
regulation of microtubule-based process (GO:0032886)	274	2	2.66	-	.75	1.0	1.0	GO:0032886
regulation of transmembrane transport (GO:0034762)	412	3	4.0	-	.75	0.802	1.0	GO:0034762
negative regulation of cell development (GO:0010721)	275	2	2.67	-	.75	1.0	1.0	GO:0010721
regulation of immune effector process (GO:0002697)	414	3	4.02	-	.75	0.802	1.0	GO:0002697
male gamete generation (GO:0048232)	698	5	6.78	-	.74	0.692	1.0	GO:0048232
positive regulation of RNA metabolic process (GO:0051254)	1816	13	17.65	-	.74	0.315	1.0	GO:0051254
amino acid metabolic process (GO:0006520)	280	2	2.72	-	.73	1.0	1.0	GO:0006520
positive regulation of DNA-templated transcription (GO:0045893)	1691	12	16.43	-	.73	0.3	1.0	GO:0045893
positive regulation of RNA biosynthetic process (GO:1902680)	1693	12	16.45	-	.73	0.3	1.0	GO:1902680
RNA biosynthetic process (GO:0032774)	1414	10	13.74	-	.73	0.397	1.0	GO:0032774
regulation of monoatomic ion transport (GO:0043269)	425	3	4.13	-	.73	0.802	1.0	GO:0043269
positive regulation of macromolecule metabolic process (GO:0010604)	3136	22	30.48	-	.72	0.113	1.0	GO:0010604
nucleotide metabolic process (GO:0009117)	434	3	4.22	-	.71	0.803	1.0	GO:0009117
sensory perception (GO:0007600)	1014	7	9.85	-	.71	0.414	1.0	GO:0007600
immune response-regulating cell surface receptor signaling pathway (GO:0002768)	290	2	2.82	-	.71	1.0	1.0	GO:0002768
DNA-templated transcription (GO:0006351)	586	4	5.69	-	.70	0.667	1.0	GO:0006351
regulation of neuron projection development (GO:0010975)	441	3	4.29	-	.70	0.804	1.0	GO:0010975
nucleoside phosphate metabolic process (GO:0006753)	588	4	5.71	-	.70	0.667	1.0	GO:0006753
regulation of DNA-templated transcription (GO:0006355)	3382	23	32.87	-	.70	0.0677	1.0	GO:0006355
positive regulation of catalytic activity (GO:0043085)	295	2	2.87	-	.70	1.0	1.0	GO:0043085
regulation of RNA biosynthetic process (GO:2001141)	3394	23	32.98	-	.70	0.0556	1.0	GO:2001141
cell surface receptor protein tyrosine kinase signaling pathway (GO:0007169)	443	3	4.31	-	.70	0.804	1.0	GO:0007169
RNA processing (GO:0006396)	886	6	8.61	-	.70	0.482	1.0	GO:0006396
regulation of cell cycle process (GO:0010564)	740	5	7.19	-	.70	0.564	1.0	GO:0010564
purine ribonucleotide metabolic process (GO:0009150)	297	2	2.89	-	.69	1.0	1.0	GO:0009150
positive regulation of protein localization (GO:1903829)	447	3	4.34	-	.69	0.805	1.0	GO:1903829
nucleoside phosphate biosynthetic process (GO:1901293)	299	2	2.91	-	.69	1.0	1.0	GO:1901293
carbohydrate metabolic process (GO:0005975)	449	3	4.36	-	.69	0.805	1.0	GO:0005975
DNA metabolic process (GO:0006259)	757	5	7.36	-	.68	0.567	1.0	GO:0006259
positive regulation of MAPK cascade (GO:0043410)	455	3	4.42	-	.68	0.806	1.0	GO:0043410
ribonucleoprotein complex biogenesis (GO:0022613)	457	3	4.44	-	.68	0.806	1.0	GO:0022613
nucleobase-containing small molecule metabolic process (GO:0055086)	612	4	5.95	-	.67	0.533	1.0	GO:0055086
negative regulation of cytokine production (GO:0001818)	308	2	2.99	-	.67	0.773	1.0	GO:0001818
mRNA metabolic process (GO:0016071)	625	4	6.07	-	.66	0.533	1.0	GO:0016071
membrane organization (GO:0061024)	789	5	7.67	-	.65	0.456	1.0	GO:0061024
response to lipopolysaccharide (GO:0032496)	319	2	3.1	-	.65	0.774	1.0	GO:0032496
ribonucleotide metabolic process (GO:0009259)	319	2	3.1	-	.65	0.774	1.0	GO:0009259
regulation of plasma membrane bounded cell projection organization (GO:0120035)	644	4	6.26	-	.64	0.536	1.0	GO:0120035
cellular response to endogenous stimulus (GO:0071495)	971	6	9.44	-	.64	0.314	1.0	GO:0071495
regulation of cell activation (GO:0050865)	649	4	6.31	-	.63	0.537	1.0	GO:0050865
nuclear division (GO:0000280)	326	2	3.17	-	.63	0.774	1.0	GO:0000280
ribose phosphate metabolic process (GO:0019693)	326	2	3.17	-	.63	0.774	1.0	GO:0019693
regulation of transcription by RNA polymerase II (GO:0006357)	2649	16	25.74	-	.62	0.0429	1.0	GO:0006357
positive regulation of cell adhesion (GO:0045785)	499	3	4.85	-	.62	0.639	1.0	GO:0045785
positive regulation of cell cycle (GO:0045787)	333	2	3.24	-	.62	0.775	1.0	GO:0045787
negative regulation of transcription by RNA polymerase II (GO:0000122)	1009	6	9.81	-	.61	0.25	1.0	GO:0000122
modulation of chemical synaptic transmission (GO:0050804)	512	3	4.98	-	.60	0.495	1.0	GO:0050804
intracellular signaling cassette (GO:0141124)	854	5	8.3	-	.60	0.287	1.0	GO:0141124
regulation of trans-synaptic signaling (GO:0099177)	513	3	4.99	-	.60	0.495	1.0	GO:0099177
positive regulation of gene expression (GO:0010628)	1197	7	11.63	-	.60	0.221	1.0	GO:0010628
response to nitrogen compound (GO:1901698)	1028	6	9.99	-	.60	0.251	1.0	GO:1901698
regulation of lymphocyte activation (GO:0051249)	522	3	5.07	-	.59	0.496	1.0	GO:0051249
positive regulation of apoptotic process (GO:0043065)	525	3	5.1	-	.59	0.496	1.0	GO:0043065
immune response (GO:0006955)	1753	10	17.04	-	.59	0.0747	1.0	GO:0006955
Unclassified (UNCLASSIFIED)	2827	16	27.47	-	.58	0.0171	1.0	UNCLASSIFIED
organelle fission (GO:0048285)	354	2	3.44	-	.58	0.59	1.0	GO:0048285
DNA repair (GO:0006281)	531	3	5.16	-	.58	0.497	1.0	GO:0006281
positive regulation of cell projection organization (GO:0031346)	355	2	3.45	-	.58	0.59	1.0	GO:0031346
positive regulation of catabolic process (GO:0009896)	535	3	5.2	-	.58	0.498	1.0	GO:0009896
positive regulation of transcription by RNA polymerase II (GO:0045944)	1262	7	12.26	-	.57	0.138	1.0	GO:0045944
G protein-coupled receptor signaling pathway (GO:0007186)	1270	7	12.34	-	.57	0.138	1.0	GO:0007186
regulation of protein localization (GO:0032880)	910	5	8.84	-	.57	0.226	1.0	GO:0032880
negative regulation of immune system process (GO:0002683)	546	3	5.31	-	.57	0.501	1.0	GO:0002683
positive regulation of programmed cell death (GO:0043068)	549	3	5.34	-	.56	0.502	1.0	GO:0043068
regulation of protein phosphorylation (GO:0001932)	369	2	3.59	-	.56	0.591	1.0	GO:0001932
generation of precursor metabolites and energy (GO:0006091)	374	2	3.63	-	.55	0.592	1.0	GO:0006091
cellular response to hormone stimulus (GO:0032870)	564	3	5.48	-	.55	0.383	1.0	GO:0032870
regulation of body fluid levels (GO:0050878)	381	2	3.7	-	.54	0.593	1.0	GO:0050878
regulation of apoptotic signaling pathway (GO:2001233)	389	2	3.78	-	.53	0.596	1.0	GO:2001233
positive regulation of cell activation (GO:0050867)	391	2	3.8	-	.53	0.596	1.0	GO:0050867
regulation of leukocyte activation (GO:0002694)	590	3	5.73	-	.52	0.388	1.0	GO:0002694
positive regulation of protein metabolic process (GO:0051247)	788	4	7.66	-	.52	0.261	1.0	GO:0051247
regulation of cytokine production (GO:0001817)	807	4	7.84	-	.51	0.199	1.0	GO:0001817
response to peptide hormone (GO:0043434)	407	2	3.96	-	.51	0.446	1.0	GO:0043434
negative regulation of transport (GO:0051051)	409	2	3.97	-	.50	0.446	1.0	GO:0051051
cellular response to nitrogen compound (GO:1901699)	615	3	5.98	-	.50	0.294	1.0	GO:1901699
regulation of phosphorylation (GO:0042325)	412	2	4.0	-	.50	0.446	1.0	GO:0042325
regulation of hemopoiesis (GO:1903706)	425	2	4.13	-	.48	0.449	1.0	GO:1903706
detection of chemical stimulus involved in sensory perception of smell (GO:0050911)	437	2	4.25	-	.47	0.452	1.0	GO:0050911
regulation of protein transport (GO:0051223)	444	2	4.31	-	.46	0.455	1.0	GO:0051223
transcription by RNA polymerase II (GO:0006366)	449	2	4.36	-	.46	0.334	1.0	GO:0006366
detection of stimulus (GO:0051606)	694	3	6.74	-	.44	0.168	1.0	GO:0051606
mRNA processing (GO:0006397)	466	2	4.53	-	.44	0.335	1.0	GO:0006397
sensory perception of smell (GO:0007608)	469	2	4.56	-	.44	0.336	1.0	GO:0007608
positive regulation of molecular function (GO:0044093)	480	2	4.66	-	.43	0.339	1.0	GO:0044093
detection of chemical stimulus involved in sensory perception (GO:0050907)	485	2	4.71	-	.42	0.341	1.0	GO:0050907
immune effector process (GO:0002252)	500	2	4.86	-	.41	0.248	1.0	GO:0002252
export from cell (GO:0140352)	516	2	5.01	-	.40	0.25	1.0	GO:0140352
detection of chemical stimulus (GO:0009593)	522	2	5.07	-	.39	0.252	1.0	GO:0009593
regulation of establishment of protein localization (GO:0070201)	540	2	5.25	-	.38	0.183	1.0	GO:0070201
regulation of cellular response to stress (GO:0080135)	540	2	5.25	-	.38	0.183	1.0	GO:0080135
cellular response to oxygen-containing compound (GO:1901701)	1086	4	10.55	-	.38	0.0369	1.0	GO:1901701
intracellular protein transport (GO:0006886)	545	2	5.3	-	.38	0.183	1.0	GO:0006886
sensory perception of chemical stimulus (GO:0007606)	550	2	5.34	-	.37	0.183	1.0	GO:0007606
positive regulation of cell migration (GO:0030335)	556	2	5.4	-	.37	0.184	1.0	GO:0030335
detection of stimulus involved in sensory perception (GO:0050906)	563	2	5.47	-	.37	0.185	1.0	GO:0050906
secretion (GO:0046903)	570	2	5.54	-	.36	0.187	1.0	GO:0046903
positive regulation of cell motility (GO:2000147)	582	2	5.66	-	.35	0.134	1.0	GO:2000147
positive regulation of locomotion (GO:0040017)	599	2	5.82	-	.34	0.135	1.0	GO:0040017
regulation of protein modification process (GO:0031399)	621	2	6.03	-	.33	0.139	1.0	GO:0031399
