Ontology	Ref	Count	expected	Fold Enrichment	over_under	raw P-value	FDR	GOID
regulation of cellular component biogenesis (GO:0044087)	1045	7	10.21	-	.69	0.417	1.0	GO:0044087
inorganic ion homeostasis (GO:0098771)	448	3	4.38	-	.69	0.805	1.0	GO:0098771
transcription by RNA polymerase II (GO:0006366)	449	3	4.39	-	.68	0.805	1.0	GO:0006366
negative regulation of cell adhesion (GO:0007162)	300	2	2.93	-	.68	1.0	1.0	GO:0007162
inflammatory response (GO:0006954)	601	4	5.87	-	.68	0.67	1.0	GO:0006954
regulation of immune system process (GO:0002682)	1661	11	16.22	-	.68	0.194	1.0	GO:0002682
response to radiation (GO:0009314)	453	3	4.42	-	.68	0.806	1.0	GO:0009314
defense response to symbiont (GO:0140546)	908	6	8.87	-	.68	0.39	1.0	GO:0140546
response to wounding (GO:0009611)	457	3	4.46	-	.67	0.634	1.0	GO:0009611
positive regulation of defense response (GO:0031349)	457	3	4.46	-	.67	0.634	1.0	GO:0031349
ribonucleoprotein complex biogenesis (GO:0022613)	457	3	4.46	-	.67	0.634	1.0	GO:0022613
neuron development (GO:0048666)	916	6	8.95	-	.67	0.39	1.0	GO:0048666
regulation of DNA-templated transcription (GO:0006355)	3382	22	33.03	-	.67	0.035	1.0	GO:0006355
defense response to other organism (GO:0098542)	924	6	9.02	-	.66	0.391	1.0	GO:0098542
energy derivation by oxidation of organic compounds (GO:0015980)	310	2	3.03	-	.66	0.773	1.0	GO:0015980
mRNA processing (GO:0006397)	466	3	4.55	-	.66	0.634	1.0	GO:0006397
proteasomal protein catabolic process (GO:0010498)	468	3	4.57	-	.66	0.634	1.0	GO:0010498
mRNA metabolic process (GO:0016071)	625	4	6.1	-	.66	0.534	1.0	GO:0016071
growth (GO:0040007)	469	3	4.58	-	.65	0.634	1.0	GO:0040007
developmental growth (GO:0048589)	469	3	4.58	-	.65	0.634	1.0	GO:0048589
regulation of developmental growth (GO:0048638)	316	2	3.09	-	.65	0.773	1.0	GO:0048638
neurogenesis (GO:0022008)	1433	9	14.0	-	.64	0.208	1.0	GO:0022008
ribonucleotide metabolic process (GO:0009259)	319	2	3.12	-	.64	0.774	1.0	GO:0009259
innate immune response (GO:0045087)	800	5	7.81	-	.64	0.459	1.0	GO:0045087
regulation of mRNA metabolic process (GO:1903311)	320	2	3.13	-	.64	0.774	1.0	GO:1903311
regulation of cell adhesion (GO:0030155)	802	5	7.83	-	.64	0.363	1.0	GO:0030155
carboxylic acid metabolic process (GO:0019752)	802	5	7.83	-	.64	0.363	1.0	GO:0019752
regulation of response to stress (GO:0080134)	1455	9	14.21	-	.63	0.167	1.0	GO:0080134
cellular response to growth factor stimulus (GO:0071363)	487	3	4.76	-	.63	0.637	1.0	GO:0071363
nuclear division (GO:0000280)	326	2	3.18	-	.63	0.774	1.0	GO:0000280
ribose phosphate metabolic process (GO:0019693)	326	2	3.18	-	.63	0.774	1.0	GO:0019693
DNA damage response (GO:0006974)	817	5	7.98	-	.63	0.363	1.0	GO:0006974
oxoacid metabolic process (GO:0043436)	824	5	8.05	-	.62	0.364	1.0	GO:0043436
organic acid metabolic process (GO:0006082)	833	5	8.14	-	.61	0.365	1.0	GO:0006082
immune effector process (GO:0002252)	500	3	4.88	-	.61	0.64	1.0	GO:0002252
positive regulation of cytokine production (GO:0001819)	506	3	4.94	-	.61	0.495	1.0	GO:0001819
regulation of cell-cell adhesion (GO:0022407)	506	3	4.94	-	.61	0.495	1.0	GO:0022407
purine-containing compound metabolic process (GO:0072521)	509	3	4.97	-	.60	0.495	1.0	GO:0072521
regulation of Wnt signaling pathway (GO:0030111)	340	2	3.32	-	.60	0.777	1.0	GO:0030111
response to growth factor (GO:0070848)	519	3	5.07	-	.59	0.496	1.0	GO:0070848
autophagy (GO:0006914)	347	2	3.39	-	.59	0.779	1.0	GO:0006914
process utilizing autophagic mechanism (GO:0061919)	347	2	3.39	-	.59	0.779	1.0	GO:0061919
regulation of lymphocyte activation (GO:0051249)	522	3	5.1	-	.59	0.496	1.0	GO:0051249
positive regulation of immune system process (GO:0002684)	1045	6	10.21	-	.59	0.198	1.0	GO:0002684
response to metal ion (GO:0010038)	350	2	3.42	-	.59	0.779	1.0	GO:0010038
mitochondrion organization (GO:0007005)	354	2	3.46	-	.58	0.59	1.0	GO:0007005
organelle fission (GO:0048285)	354	2	3.46	-	.58	0.59	1.0	GO:0048285
establishment of protein localization to organelle (GO:0072594)	354	2	3.46	-	.58	0.59	1.0	GO:0072594
RNA processing (GO:0006396)	886	5	8.65	-	.58	0.291	1.0	GO:0006396
organelle assembly (GO:0070925)	910	5	8.89	-	.56	0.226	1.0	GO:0070925
cell morphogenesis (GO:0000902)	730	4	7.13	-	.56	0.334	1.0	GO:0000902
carbohydrate derivative biosynthetic process (GO:1901137)	549	3	5.36	-	.56	0.383	1.0	GO:1901137
positive regulation of programmed cell death (GO:0043068)	549	3	5.36	-	.56	0.383	1.0	GO:0043068
camera-type eye development (GO:0043010)	367	2	3.58	-	.56	0.591	1.0	GO:0043010
regulation of neurogenesis (GO:0050767)	369	2	3.6	-	.55	0.591	1.0	GO:0050767
supramolecular fiber organization (GO:0097435)	555	3	5.42	-	.55	0.383	1.0	GO:0097435
generation of precursor metabolites and energy (GO:0006091)	374	2	3.65	-	.55	0.592	1.0	GO:0006091
negative regulation of developmental process (GO:0051093)	946	5	9.24	-	.54	0.176	1.0	GO:0051093
regulation of transcription by RNA polymerase II (GO:0006357)	2649	14	25.87	-	.54	0.0106	1.0	GO:0006357
regulation of response to biotic stimulus (GO:0002831)	576	3	5.63	-	.53	0.385	1.0	GO:0002831
neuron differentiation (GO:0030182)	1156	6	11.29	-	.53	0.122	1.0	GO:0030182
nucleoside phosphate metabolic process (GO:0006753)	588	3	5.74	-	.52	0.389	1.0	GO:0006753
regulation of leukocyte activation (GO:0002694)	590	3	5.76	-	.52	0.389	1.0	GO:0002694
regulation of growth (GO:0040008)	605	3	5.91	-	.51	0.293	1.0	GO:0040008
negative regulation of transcription by RNA polymerase II (GO:0000122)	1009	5	9.85	-	.51	0.137	1.0	GO:0000122
nucleobase-containing small molecule metabolic process (GO:0055086)	612	3	5.98	-	.50	0.294	1.0	GO:0055086
generation of neurons (GO:0048699)	1235	6	12.06	-	.50	0.0727	1.0	GO:0048699
regulation of immune effector process (GO:0002697)	414	2	4.04	-	.49	0.447	1.0	GO:0002697
eye development (GO:0001654)	419	2	4.09	-	.49	0.448	1.0	GO:0001654
visual system development (GO:0150063)	423	2	4.13	-	.48	0.449	1.0	GO:0150063
sensory system development (GO:0048880)	430	2	4.2	-	.48	0.451	1.0	GO:0048880
regulation of cell activation (GO:0050865)	649	3	6.34	-	.47	0.223	1.0	GO:0050865
regulation of cell cycle phase transition (GO:1901987)	435	2	4.25	-	.47	0.452	1.0	GO:1901987
intracellular monoatomic cation homeostasis (GO:0030003)	436	2	4.26	-	.47	0.453	1.0	GO:0030003
intracellular monoatomic ion homeostasis (GO:0006873)	445	2	4.35	-	.46	0.334	1.0	GO:0006873
regulation of innate immune response (GO:0045088)	483	2	4.72	-	.42	0.341	1.0	GO:0045088
small molecule biosynthetic process (GO:0044283)	489	2	4.78	-	.42	0.248	1.0	GO:0044283
monoatomic cation homeostasis (GO:0055080)	518	2	5.06	-	.40	0.251	1.0	GO:0055080
positive regulation of apoptotic process (GO:0043065)	525	2	5.13	-	.39	0.253	1.0	GO:0043065
monocarboxylic acid metabolic process (GO:0032787)	526	2	5.14	-	.39	0.254	1.0	GO:0032787
monoatomic ion homeostasis (GO:0050801)	529	2	5.17	-	.39	0.255	1.0	GO:0050801
organophosphate biosynthetic process (GO:0090407)	572	2	5.59	-	.36	0.188	1.0	GO:0090407
negative regulation of cell differentiation (GO:0045596)	685	2	6.69	-	.30	0.0717	1.0	GO:0045596
