Ontology	Ref	Count	expected	Fold Enrichment	over_under	raw P-value	FDR	GOID
positive regulation of T-helper cell differentiation (GO:0045624)	25	2	0.61	+	3.25	0.125	1.0	GO:0045624
natural killer cell activation involved in immune response (GO:0002323)	25	2	0.61	+	3.25	0.125	1.0	GO:0002323
protein localization to chromosome, centromeric region (GO:0071459)	25	2	0.61	+	3.25	0.125	1.0	GO:0071459
protein K48-linked deubiquitination (GO:0071108)	25	2	0.61	+	3.25	0.125	1.0	GO:0071108
negative regulation of chondrocyte differentiation (GO:0032331)	25	2	0.61	+	3.25	0.125	1.0	GO:0032331
response to muscle stretch (GO:0035994)	25	2	0.61	+	3.25	0.125	1.0	GO:0035994
alternative mRNA splicing, via spliceosome (GO:0000380)	25	2	0.61	+	3.25	0.125	1.0	GO:0000380
NAD biosynthetic process (GO:0009435)	25	2	0.61	+	3.25	0.125	1.0	GO:0009435
purine-containing compound salvage (GO:0043101)	25	2	0.61	+	3.25	0.125	1.0	GO:0043101
negative regulation of smooth muscle cell migration (GO:0014912)	25	2	0.61	+	3.25	0.125	1.0	GO:0014912
endocardial cushion formation (GO:0003272)	25	2	0.61	+	3.25	0.125	1.0	GO:0003272
cellular response to lipoprotein particle stimulus (GO:0071402)	38	3	0.93	+	3.21	0.0662	1.0	GO:0071402
epidermis morphogenesis (GO:0048730)	38	3	0.93	+	3.21	0.0662	1.0	GO:0048730
positive regulation of heart contraction (GO:0045823)	38	3	0.93	+	3.21	0.0662	1.0	GO:0045823
oligosaccharide metabolic process (GO:0009311)	64	5	1.57	+	3.18	0.0205	1.0	GO:0009311
cellular response to calcium ion (GO:0071277)	77	6	1.89	+	3.17	0.0117	1.0	GO:0071277
lung epithelial cell differentiation (GO:0060487)	26	2	0.64	+	3.13	0.133	1.0	GO:0060487
lung cell differentiation (GO:0060479)	26	2	0.64	+	3.13	0.133	1.0	GO:0060479
establishment of tissue polarity (GO:0007164)	26	2	0.64	+	3.13	0.133	1.0	GO:0007164
establishment of planar polarity (GO:0001736)	26	2	0.64	+	3.13	0.133	1.0	GO:0001736
cell migration involved in sprouting angiogenesis (GO:0002042)	26	2	0.64	+	3.13	0.133	1.0	GO:0002042
glycosyl compound catabolic process (GO:1901658)	26	2	0.64	+	3.13	0.133	1.0	GO:1901658
glycosaminoglycan catabolic process (GO:0006027)	26	2	0.64	+	3.13	0.133	1.0	GO:0006027
positive regulation of meiotic cell cycle (GO:0051446)	26	2	0.64	+	3.13	0.133	1.0	GO:0051446
protein K63-linked deubiquitination (GO:0070536)	26	2	0.64	+	3.13	0.133	1.0	GO:0070536
regulation of skeletal muscle tissue development (GO:0048641)	26	2	0.64	+	3.13	0.133	1.0	GO:0048641
maturation of LSU-rRNA (GO:0000470)	26	2	0.64	+	3.13	0.133	1.0	GO:0000470
positive regulation of NLRP3 inflammasome complex assembly (GO:1900227)	26	2	0.64	+	3.13	0.133	1.0	GO:1900227
metallo-sulfur cluster assembly (GO:0031163)	26	2	0.64	+	3.13	0.133	1.0	GO:0031163
iron-sulfur cluster assembly (GO:0016226)	26	2	0.64	+	3.13	0.133	1.0	GO:0016226
amyloid-beta clearance (GO:0097242)	26	2	0.64	+	3.13	0.133	1.0	GO:0097242
membrane protein proteolysis (GO:0033619)	39	3	0.96	+	3.13	0.0704	1.0	GO:0033619
regulation of calcineurin-NFAT signaling cascade (GO:0070884)	39	3	0.96	+	3.13	0.0704	1.0	GO:0070884
maintenance of blood-brain barrier (GO:0035633)	39	3	0.96	+	3.13	0.0704	1.0	GO:0035633
positive regulation of blood circulation (GO:1903524)	39	3	0.96	+	3.13	0.0704	1.0	GO:1903524
dendrite morphogenesis (GO:0048813)	66	5	1.62	+	3.08	0.0231	1.0	GO:0048813
negative regulation of Notch signaling pathway (GO:0045746)	40	3	0.98	+	3.05	0.0748	1.0	GO:0045746
multicellular organismal-level chemical homeostasis (GO:0140962)	80	6	1.97	+	3.05	0.0139	1.0	GO:0140962
regulation of protein localization to cell surface (GO:2000008)	40	3	0.98	+	3.05	0.0748	1.0	GO:2000008
regulation of calcineurin-mediated signaling (GO:0106056)	40	3	0.98	+	3.05	0.0748	1.0	GO:0106056
regulation of T cell cytokine production (GO:0002724)	40	3	0.98	+	3.05	0.0748	1.0	GO:0002724
negative regulation of wound healing (GO:0061045)	67	5	1.65	+	3.04	0.0244	1.0	GO:0061045
regulation of potassium ion transport (GO:0043266)	94	7	2.31	+	3.03	0.00849	1.0	GO:0043266
negative regulation of glial cell differentiation (GO:0045686)	27	2	0.66	+	3.01	0.142	1.0	GO:0045686
pyridine nucleotide biosynthetic process (GO:0019363)	27	2	0.66	+	3.01	0.142	1.0	GO:0019363
nicotinamide nucleotide biosynthetic process (GO:0019359)	27	2	0.66	+	3.01	0.142	1.0	GO:0019359
synaptic transmission, cholinergic (GO:0007271)	27	2	0.66	+	3.01	0.142	1.0	GO:0007271
positive regulation of inflammasome-mediated signaling pathway (GO:0141087)	27	2	0.66	+	3.01	0.142	1.0	GO:0141087
nuclear migration (GO:0007097)	27	2	0.66	+	3.01	0.142	1.0	GO:0007097
regulation of cardiac muscle cell membrane repolarization (GO:0099623)	27	2	0.66	+	3.01	0.142	1.0	GO:0099623
positive regulation of neural precursor cell proliferation (GO:2000179)	54	4	1.33	+	3.01	0.0435	1.0	GO:2000179
negative regulation of axonogenesis (GO:0050771)	54	4	1.33	+	3.01	0.0435	1.0	GO:0050771
defense response to protozoan (GO:0042832)	27	2	0.66	+	3.01	0.142	1.0	GO:0042832
protein autoprocessing (GO:0016540)	27	2	0.66	+	3.01	0.142	1.0	GO:0016540
oligosaccharide biosynthetic process (GO:0009312)	27	2	0.66	+	3.01	0.142	1.0	GO:0009312
positive regulation of macrophage activation (GO:0043032)	27	2	0.66	+	3.01	0.142	1.0	GO:0043032
positive regulation of telomere maintenance via telomere lengthening (GO:1904358)	27	2	0.66	+	3.01	0.142	1.0	GO:1904358
synaptic vesicle maturation (GO:0016188)	27	2	0.66	+	3.01	0.142	1.0	GO:0016188
mesenchymal cell proliferation (GO:0010463)	27	2	0.66	+	3.01	0.142	1.0	GO:0010463
positive regulation of amyloid precursor protein catabolic process (GO:1902993)	27	2	0.66	+	3.01	0.142	1.0	GO:1902993
atrioventricular valve morphogenesis (GO:0003181)	27	2	0.66	+	3.01	0.142	1.0	GO:0003181
calcium ion transmembrane import into cytosol (GO:0097553)	95	7	2.34	+	3.00	0.00898	1.0	GO:0097553
regulation of epidermis development (GO:0045682)	68	5	1.67	+	2.99	0.0259	1.0	GO:0045682
positive regulation of neuron apoptotic process (GO:0043525)	68	5	1.67	+	2.99	0.0259	1.0	GO:0043525
myoblast differentiation (GO:0045445)	41	3	1.01	+	2.98	0.0793	1.0	GO:0045445
synaptic vesicle transport (GO:0048489)	41	3	1.01	+	2.98	0.0793	1.0	GO:0048489
keratinization (GO:0031424)	82	6	2.02	+	2.98	0.0156	1.0	GO:0031424
positive regulation of exocytosis (GO:0045921)	82	6	2.02	+	2.98	0.0156	1.0	GO:0045921
protein localization to microtubule cytoskeleton (GO:0072698)	41	3	1.01	+	2.98	0.0793	1.0	GO:0072698
positive regulation of alpha-beta T cell differentiation (GO:0046638)	55	4	1.35	+	2.96	0.0461	1.0	GO:0046638
regulation of smooth muscle cell proliferation (GO:0048660)	138	10	3.39	+	2.95	0.00221	1.0	GO:0048660
response to fungus (GO:0009620)	69	5	1.7	+	2.95	0.0274	1.0	GO:0009620
female gamete generation (GO:0007292)	166	12	4.08	+	2.94	0.000852	1.0	GO:0007292
neuron projection extension (GO:1990138)	83	6	2.04	+	2.94	0.0165	1.0	GO:1990138
water transport (GO:0006833)	28	2	0.69	+	2.91	0.15	1.0	GO:0006833
negative regulation of cation channel activity (GO:2001258)	28	2	0.69	+	2.91	0.15	1.0	GO:2001258
startle response (GO:0001964)	28	2	0.69	+	2.91	0.15	1.0	GO:0001964
lymph vessel development (GO:0001945)	28	2	0.69	+	2.91	0.15	1.0	GO:0001945
G protein-coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger (GO:0007187)	56	4	1.38	+	2.91	0.0487	1.0	GO:0007187
male meiosis I (GO:0007141)	28	2	0.69	+	2.91	0.15	1.0	GO:0007141
regulation of syncytium formation by plasma membrane fusion (GO:0060142)	28	2	0.69	+	2.91	0.15	1.0	GO:0060142
neural crest cell migration (GO:0001755)	56	4	1.38	+	2.91	0.0487	1.0	GO:0001755
gastrulation with mouth forming second (GO:0001702)	28	2	0.69	+	2.91	0.15	1.0	GO:0001702
intracellular sterol transport (GO:0032366)	28	2	0.69	+	2.91	0.15	1.0	GO:0032366
regulation of vascular endothelial growth factor signaling pathway (GO:1900746)	28	2	0.69	+	2.91	0.15	1.0	GO:1900746
calcium ion import across plasma membrane (GO:0098703)	28	2	0.69	+	2.91	0.15	1.0	GO:0098703
regulation of membrane protein ectodomain proteolysis (GO:0051043)	28	2	0.69	+	2.91	0.15	1.0	GO:0051043
positive regulation of cardiac muscle tissue growth (GO:0055023)	28	2	0.69	+	2.91	0.15	1.0	GO:0055023
negative regulation of epidermal growth factor receptor signaling pathway (GO:0042059)	28	2	0.69	+	2.91	0.15	1.0	GO:0042059
positive regulation of natural killer cell mediated cytotoxicity (GO:0045954)	28	2	0.69	+	2.91	0.15	1.0	GO:0045954
positive regulation of T cell cytokine production (GO:0002726)	28	2	0.69	+	2.91	0.15	1.0	GO:0002726
cell adhesion mediated by integrin (GO:0033627)	42	3	1.03	+	2.91	0.0839	1.0	GO:0033627
negative regulation of endothelial cell proliferation (GO:0001937)	42	3	1.03	+	2.91	0.0839	1.0	GO:0001937
reproductive behavior (GO:0019098)	42	3	1.03	+	2.91	0.0839	1.0	GO:0019098
SCF-dependent proteasomal ubiquitin-dependent protein catabolic process (GO:0031146)	42	3	1.03	+	2.91	0.0839	1.0	GO:0031146
regulation of heart rate by cardiac conduction (GO:0086091)	42	3	1.03	+	2.91	0.0839	1.0	GO:0086091
detection of external stimulus (GO:0009581)	142	10	3.49	+	2.86	0.00273	1.0	GO:0009581
regulation of receptor signaling pathway via JAK-STAT (GO:0046425)	71	5	1.75	+	2.86	0.0305	1.0	GO:0046425
cytochrome complex assembly (GO:0017004)	43	3	1.06	+	2.84	0.0886	1.0	GO:0017004
nucleoside monophosphate biosynthetic process (GO:0009124)	43	3	1.06	+	2.84	0.0886	1.0	GO:0009124
detection of abiotic stimulus (GO:0009582)	144	10	3.54	+	2.82	0.00302	1.0	GO:0009582
calcium ion import into cytosol (GO:1902656)	29	2	0.71	+	2.80	0.159	1.0	GO:1902656
basement membrane organization (GO:0071711)	29	2	0.71	+	2.80	0.159	1.0	GO:0071711
positive regulation of receptor internalization (GO:0002092)	29	2	0.71	+	2.80	0.159	1.0	GO:0002092
positive regulation of neuroblast proliferation (GO:0002052)	29	2	0.71	+	2.80	0.159	1.0	GO:0002052
mesenchymal cell migration (GO:0090497)	58	4	1.43	+	2.80	0.0542	1.0	GO:0090497
defense response to fungus (GO:0050832)	58	4	1.43	+	2.80	0.0542	1.0	GO:0050832
enteroendocrine cell differentiation (GO:0035883)	29	2	0.71	+	2.80	0.159	1.0	GO:0035883
purinergic nucleotide receptor signaling pathway (GO:0035590)	29	2	0.71	+	2.80	0.159	1.0	GO:0035590
nucleotide salvage (GO:0043173)	29	2	0.71	+	2.80	0.159	1.0	GO:0043173
dendritic spine development (GO:0060996)	29	2	0.71	+	2.80	0.159	1.0	GO:0060996
response to acidic pH (GO:0010447)	29	2	0.71	+	2.80	0.159	1.0	GO:0010447
positive regulation of DNA replication (GO:0045740)	44	3	1.08	+	2.77	0.0935	1.0	GO:0045740
regulation of type I interferon-mediated signaling pathway (GO:0060338)	44	3	1.08	+	2.77	0.0935	1.0	GO:0060338
response to testosterone (GO:0033574)	44	3	1.08	+	2.77	0.0935	1.0	GO:0033574
ligand-gated ion channel signaling pathway (GO:1990806)	44	3	1.08	+	2.77	0.0935	1.0	GO:1990806
negative chemotaxis (GO:0050919)	44	3	1.08	+	2.77	0.0935	1.0	GO:0050919
musculoskeletal movement (GO:0050881)	44	3	1.08	+	2.77	0.0935	1.0	GO:0050881
positive regulation of organ growth (GO:0046622)	44	3	1.08	+	2.77	0.0935	1.0	GO:0046622
regulation of smooth muscle contraction (GO:0006940)	59	4	1.45	+	2.76	0.057	1.0	GO:0006940
regulation of myoblast differentiation (GO:0045661)	75	5	1.84	+	2.71	0.0373	1.0	GO:0045661
striated muscle contraction (GO:0006941)	120	8	2.95	+	2.71	0.00965	1.0	GO:0006941
regulation of cellular response to vascular endothelial growth factor stimulus (GO:1902547)	30	2	0.74	+	2.71	0.168	1.0	GO:1902547
secretion by tissue (GO:0032941)	30	2	0.74	+	2.71	0.168	1.0	GO:0032941
cellular response to dexamethasone stimulus (GO:0071549)	30	2	0.74	+	2.71	0.168	1.0	GO:0071549
branching involved in ureteric bud morphogenesis (GO:0001658)	45	3	1.11	+	2.71	0.0984	1.0	GO:0001658
response to protozoan (GO:0001562)	30	2	0.74	+	2.71	0.168	1.0	GO:0001562
epiboly involved in wound healing (GO:0090505)	30	2	0.74	+	2.71	0.168	1.0	GO:0090505
response to electrical stimulus (GO:0051602)	45	3	1.11	+	2.71	0.0984	1.0	GO:0051602
regulation of calcium ion import (GO:0090279)	45	3	1.11	+	2.71	0.0984	1.0	GO:0090279
wound healing, spreading of cells (GO:0044319)	30	2	0.74	+	2.71	0.168	1.0	GO:0044319
regulation of mitochondrial fission (GO:0090140)	30	2	0.74	+	2.71	0.168	1.0	GO:0090140
embryonic digit morphogenesis (GO:0042733)	60	4	1.48	+	2.71	0.06	1.0	GO:0042733
lamellipodium organization (GO:0097581)	45	3	1.11	+	2.71	0.0984	1.0	GO:0097581
positive regulation of muscle cell apoptotic process (GO:0010661)	30	2	0.74	+	2.71	0.168	1.0	GO:0010661
striated muscle adaptation (GO:0014888)	30	2	0.74	+	2.71	0.168	1.0	GO:0014888
positive regulation of translational initiation (GO:0045948)	30	2	0.74	+	2.71	0.168	1.0	GO:0045948
atrioventricular valve development (GO:0003171)	30	2	0.74	+	2.71	0.168	1.0	GO:0003171
myoblast fusion (GO:0007520)	30	2	0.74	+	2.71	0.168	1.0	GO:0007520
negative regulation of response to wounding (GO:1903035)	91	6	2.24	+	2.68	0.0247	1.0	GO:1903035
regulation of epidermal cell differentiation (GO:0045604)	61	4	1.5	+	2.67	0.063	1.0	GO:0045604
skeletal muscle cell differentiation (GO:0035914)	61	4	1.5	+	2.67	0.063	1.0	GO:0035914
potassium ion transmembrane transport (GO:0071805)	168	11	4.13	+	2.66	0.00302	1.0	GO:0071805
positive regulation of CD4-positive, alpha-beta T cell activation (GO:2000516)	46	3	1.13	+	2.65	0.103	1.0	GO:2000516
protein monoubiquitination (GO:0006513)	46	3	1.13	+	2.65	0.103	1.0	GO:0006513
potassium ion import across plasma membrane (GO:1990573)	46	3	1.13	+	2.65	0.103	1.0	GO:1990573
axon extension (GO:0048675)	46	3	1.13	+	2.65	0.103	1.0	GO:0048675
multicellular organismal movement (GO:0050879)	46	3	1.13	+	2.65	0.103	1.0	GO:0050879
regulation of leukocyte degranulation (GO:0043300)	46	3	1.13	+	2.65	0.103	1.0	GO:0043300
potassium ion transport (GO:0006813)	185	12	4.55	+	2.64	0.00215	1.0	GO:0006813
negative regulation of protein localization to plasma membrane (GO:1903077)	31	2	0.76	+	2.62	0.177	1.0	GO:1903077
cellular response to low-density lipoprotein particle stimulus (GO:0071404)	31	2	0.76	+	2.62	0.177	1.0	GO:0071404
epiboly (GO:0090504)	31	2	0.76	+	2.62	0.177	1.0	GO:0090504
protein insertion into ER membrane (GO:0045048)	31	2	0.76	+	2.62	0.177	1.0	GO:0045048
regulation of presynaptic membrane potential (GO:0099505)	31	2	0.76	+	2.62	0.177	1.0	GO:0099505
bone growth (GO:0098868)	31	2	0.76	+	2.62	0.177	1.0	GO:0098868
response to lipoprotein particle (GO:0055094)	31	2	0.76	+	2.62	0.177	1.0	GO:0055094
negative regulation of cartilage development (GO:0061037)	31	2	0.76	+	2.62	0.177	1.0	GO:0061037
pyridine-containing compound biosynthetic process (GO:0072525)	31	2	0.76	+	2.62	0.177	1.0	GO:0072525
positive regulation of amide metabolic process (GO:0034250)	31	2	0.76	+	2.62	0.177	1.0	GO:0034250
nucleoside monophosphate metabolic process (GO:0009123)	78	5	1.92	+	2.61	0.0431	1.0	GO:0009123
heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules (GO:0007157)	47	3	1.16	+	2.60	0.109	1.0	GO:0007157
response to dexamethasone (GO:0071548)	47	3	1.16	+	2.60	0.109	1.0	GO:0071548
protein insertion into membrane (GO:0051205)	47	3	1.16	+	2.60	0.109	1.0	GO:0051205
import into the mitochondrion (GO:0170036)	47	3	1.16	+	2.60	0.109	1.0	GO:0170036
mesenchymal cell differentiation (GO:0048762)	173	11	4.25	+	2.59	0.00377	1.0	GO:0048762
regulation of extracellular matrix organization (GO:1903053)	63	4	1.55	+	2.58	0.0693	1.0	GO:1903053
positive regulation of heart growth (GO:0060421)	32	2	0.79	+	2.54	0.185	1.0	GO:0060421
plasma membrane fusion (GO:0045026)	32	2	0.79	+	2.54	0.185	1.0	GO:0045026
negative regulation of transporter activity (GO:0032410)	48	3	1.18	+	2.54	0.114	1.0	GO:0032410
skeletal muscle fiber development (GO:0048741)	32	2	0.79	+	2.54	0.185	1.0	GO:0048741
aminoglycan catabolic process (GO:0006026)	32	2	0.79	+	2.54	0.185	1.0	GO:0006026
pigment cell differentiation (GO:0050931)	32	2	0.79	+	2.54	0.185	1.0	GO:0050931
response to exogenous dsRNA (GO:0043330)	48	3	1.18	+	2.54	0.114	1.0	GO:0043330
G1/S transition of mitotic cell cycle (GO:0000082)	80	5	1.97	+	2.54	0.0472	1.0	GO:0000082
synaptic transmission, glutamatergic (GO:0035249)	48	3	1.18	+	2.54	0.114	1.0	GO:0035249
regulation of alpha-beta T cell differentiation (GO:0046637)	80	5	1.97	+	2.54	0.0472	1.0	GO:0046637
response to ischemia (GO:0002931)	64	4	1.57	+	2.54	0.0725	1.0	GO:0002931
cardiac muscle hypertrophy (GO:0003300)	32	2	0.79	+	2.54	0.185	1.0	GO:0003300
response to muscle activity (GO:0014850)	32	2	0.79	+	2.54	0.185	1.0	GO:0014850
regulation of T-helper 1 type immune response (GO:0002825)	32	2	0.79	+	2.54	0.185	1.0	GO:0002825
positive regulation of vasoconstriction (GO:0045907)	32	2	0.79	+	2.54	0.185	1.0	GO:0045907
mating behavior (GO:0007617)	32	2	0.79	+	2.54	0.185	1.0	GO:0007617
diol metabolic process (GO:0034311)	32	2	0.79	+	2.54	0.185	1.0	GO:0034311
polyol metabolic process (GO:0019751)	97	6	2.38	+	2.52	0.0325	1.0	GO:0019751
positive regulation of interleukin-8 production (GO:0032757)	65	4	1.6	+	2.50	0.0758	1.0	GO:0032757
regulation of defense response to virus (GO:0050688)	65	4	1.6	+	2.50	0.0758	1.0	GO:0050688
regulation of microtubule polymerization (GO:0031113)	65	4	1.6	+	2.50	0.0758	1.0	GO:0031113
natural killer cell activation (GO:0030101)	65	4	1.6	+	2.50	0.0758	1.0	GO:0030101
developmental cell growth (GO:0048588)	114	7	2.8	+	2.50	0.0226	1.0	GO:0048588
mesenchyme development (GO:0060485)	245	15	6.02	+	2.49	0.00115	1.0	GO:0060485
regulation of autophagosome assembly (GO:2000785)	49	3	1.2	+	2.49	0.119	1.0	GO:2000785
protein localization to cytoskeleton (GO:0044380)	49	3	1.2	+	2.49	0.119	1.0	GO:0044380
modulation of excitatory postsynaptic potential (GO:0098815)	49	3	1.2	+	2.49	0.119	1.0	GO:0098815
regulation of vascular permeability (GO:0043114)	49	3	1.2	+	2.49	0.119	1.0	GO:0043114
cell cycle G1/S phase transition (GO:0044843)	82	5	2.02	+	2.48	0.0515	1.0	GO:0044843
actin-mediated cell contraction (GO:0070252)	82	5	2.02	+	2.48	0.0515	1.0	GO:0070252
regulation of receptor signaling pathway via STAT (GO:1904892)	82	5	2.02	+	2.48	0.0515	1.0	GO:1904892
BMP signaling pathway (GO:0030509)	82	5	2.02	+	2.48	0.0515	1.0	GO:0030509
response to activity (GO:0014823)	82	5	2.02	+	2.48	0.0515	1.0	GO:0014823
ventricular system development (GO:0021591)	33	2	0.81	+	2.46	0.194	1.0	GO:0021591
mucosal immune response (GO:0002385)	33	2	0.81	+	2.46	0.194	1.0	GO:0002385
heart contraction (GO:0060047)	99	6	2.43	+	2.46	0.0354	1.0	GO:0060047
nucleus localization (GO:0051647)	33	2	0.81	+	2.46	0.194	1.0	GO:0051647
tricarboxylic acid cycle (GO:0006099)	33	2	0.81	+	2.46	0.194	1.0	GO:0006099
intestinal absorption (GO:0050892)	33	2	0.81	+	2.46	0.194	1.0	GO:0050892
multicellular organismal-level water homeostasis (GO:0050891)	33	2	0.81	+	2.46	0.194	1.0	GO:0050891
negative regulation of ERBB signaling pathway (GO:1901185)	33	2	0.81	+	2.46	0.194	1.0	GO:1901185
positive regulation of microtubule polymerization (GO:0031116)	33	2	0.81	+	2.46	0.194	1.0	GO:0031116
pteridine-containing compound metabolic process (GO:0042558)	33	2	0.81	+	2.46	0.194	1.0	GO:0042558
positive regulation of protein targeting to mitochondrion (GO:1903955)	33	2	0.81	+	2.46	0.194	1.0	GO:1903955
negative regulation of protein localization to cell periphery (GO:1904376)	33	2	0.81	+	2.46	0.194	1.0	GO:1904376
embryonic forelimb morphogenesis (GO:0035115)	33	2	0.81	+	2.46	0.194	1.0	GO:0035115
epithelial cell migration (GO:0010631)	33	2	0.81	+	2.46	0.194	1.0	GO:0010631
heart trabecula morphogenesis (GO:0061384)	33	2	0.81	+	2.46	0.194	1.0	GO:0061384
striated muscle hypertrophy (GO:0014897)	33	2	0.81	+	2.46	0.194	1.0	GO:0014897
cell growth (GO:0016049)	116	7	2.85	+	2.45	0.0246	1.0	GO:0016049
cardiac muscle contraction (GO:0060048)	83	5	2.04	+	2.45	0.0537	1.0	GO:0060048
glutamate receptor signaling pathway (GO:0007215)	50	3	1.23	+	2.44	0.125	1.0	GO:0007215
positive regulation of cytokinesis (GO:0032467)	50	3	1.23	+	2.44	0.125	1.0	GO:0032467
nutrient storage (GO:0170062)	50	3	1.23	+	2.44	0.125	1.0	GO:0170062
regulation of Notch signaling pathway (GO:0008593)	100	6	2.46	+	2.44	0.0369	1.0	GO:0008593
lipid storage (GO:0019915)	50	3	1.23	+	2.44	0.125	1.0	GO:0019915
circadian regulation of gene expression (GO:0032922)	67	4	1.65	+	2.43	0.0827	1.0	GO:0032922
negative regulation of neurogenesis (GO:0050768)	135	8	3.32	+	2.41	0.0186	1.0	GO:0050768
positive regulation of blood pressure (GO:0045777)	34	2	0.84	+	2.39	0.203	1.0	GO:0045777
negative regulation of osteoclast differentiation (GO:0045671)	34	2	0.84	+	2.39	0.203	1.0	GO:0045671
regulation of vasoconstriction (GO:0019229)	68	4	1.67	+	2.39	0.0863	1.0	GO:0019229
