Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes	GOID	Count
Positive Regulation of Protein Ubiquitination (GO:0031398)	3/76	0.2958542767561014	0.6380571828119662	0	0	1.6063779939913454	1.956388890587804	HUWE1;SEPTIN4;HAMP	GO:0031398	3
Regulation of Rho Protein Signal Transduction (GO:0035023)	3/76	0.2958542767561014	0.6380571828119662	0	0	1.6063779939913454	1.956388890587804	KCTD13;APOE;F11R	GO:0035023	3
Negative Regulation of Gene Expression, Epigenetic (GO:0045814)	4/110	0.2960696702684561	0.6380571828119662	0	0	1.4755021302495437	1.795922880837752	H2AC7;BTBD18;DNMT3A;LMNB1	GO:0045814	4
Regulation of Canonical Wnt Signaling Pathway (GO:0060828)	7/216	0.2965933573955227	0.6380571828119662	0	0	1.3105680483709736	1.5928555535792752	OTUD5;DDIT3;NPPA;APOE;RSPO1;RNF220;SHISA6	GO:0060828	7
Regulation of Telomere Maintenance via Telomerase (GO:0032210)	2/44	0.3014491490377156	0.6398624623661942	0	0	1.8605851979345955	2.2311280651297984	CCT2;CTNNB1	GO:0032210	2
Response to Unfolded Protein (GO:0006986)	2/44	0.3014491490377156	0.6398624623661942	0	0	1.8605851979345955	2.2311280651297984	DDIT3;SERPINH1	GO:0006986	2
Negative Regulation of Organelle Organization (GO:0010639)	2/44	0.3014491490377156	0.6398624623661942	0	0	1.8605851979345955	2.2311280651297984	HUWE1;PPIF	GO:0010639	2
Negative Regulation of Protein Modification Process (GO:0031400)	2/44	0.3014491490377156	0.6398624623661942	0	0	1.8605851979345955	2.2311280651297984	CRTAP;INSM1	GO:0031400	2
External Encapsulating Structure Organization (GO:0045229)	4/111	0.3016982914677775	0.6398624623661942	0	0	1.461637021404884	1.751520270193072	ITGB1;COL10A1;MMP19;NPNT	GO:0045229	4
Extracellular Structure Organization (GO:0043062)	4/111	0.3016982914677775	0.6398624623661942	0	0	1.461637021404884	1.751520270193072	ITGB1;COL10A1;MMP19;NPNT	GO:0043062	4
Negative Regulation of Developmental Process (GO:0051093)	4/111	0.3016982914677775	0.6398624623661942	0	0	1.461637021404884	1.751520270193072	BICRAL;BCL7B;HUWE1;APOE	GO:0051093	4
Negative Regulation of Wnt Signaling Pathway (GO:0030178)	5/146	0.3020103816861559	0.6398624623661942	0	0	1.3868471953578336	1.6604636674768771	OTUD5;DDIT3;NPPA;APOE;SHISA6	GO:0030178	5
Regulation of Cell Cycle Process (GO:0010564)	5/146	0.3020103816861559	0.6398624623661942	0	0	1.3868471953578336	1.6604636674768771	BCL7B;CTNNB1;INSM1;KIF20B;CDK15	GO:0010564	5
Negative Regulation of Apoptotic Process (GO:0043066)	14/475	0.3023657226378832	0.6399927540382019	0	0	1.1896931880060344	1.4230134273321515	ITGB1;PRDM9;HTR2B;GCG;RPS3A;MTDH;RPS6KB1;CEACAM5;PPIF;CTNNB1;ERCC5;MCL1;MAGEA4;HTATIP2	GO:0043066	14
Positive Regulation of Interleukin-6 Production (GO:0032755)	3/77	0.3027057354197356	0.6400903803341594	0	0	1.5845886127576267	1.893574067885828	MAVS;DHX9;PLCG2	GO:0032755	3
Regulation of Nervous System Development (GO:0051960)	2/45	0.3107184911481075	0.6446907099571744	0	0	1.817222377883628	2.12409299530693	HLTF;CTNNB1	GO:0051960	2
Response to Amyloid-Beta (GO:1904645)	2/45	0.3107184911481075	0.6446907099571744	0	0	1.817222377883628	2.12409299530693	GRIN2A;CASP4	GO:1904645	2
Endothelial Cell Migration (GO:0043542)	2/45	0.3107184911481075	0.6446907099571744	0	0	1.817222377883628	2.12409299530693	S100P;LGALS8	GO:0043542	2
Establishment of Protein Localization to Mitochondrion (GO:0072655)	2/45	0.3107184911481075	0.6446907099571744	0	0	1.817222377883628	2.12409299530693	DNAJC19;GRPEL1	GO:0072655	2
Negative Regulation of BMP Signaling Pathway (GO:0030514)	2/45	0.3107184911481075	0.6446907099571744	0	0	1.817222377883628	2.12409299530693	CHRDL1;FSTL3	GO:0030514	2
Negative Regulation of Cell Differentiation (GO:0045596)	7/220	0.3124888966052552	0.6446907099571744	0	0	1.2856897980173128	1.4954968122026229	BICRAL;CHADL;BCL7B;PTEN;PDCD4;ANKRD2;NEPRO	GO:0045596	7
Lipid Transport (GO:0006869)	4/113	0.312990398844002	0.6446907099571744	0	0	1.4346700207161882	1.6664879674203965	ABCA6;CRABP1;APOE;PPARD	GO:0006869	4
Nervous System Development (GO:0007399)	14/480	0.3157711722219049	0.6446907099571744	0	0	1.176619156113672	1.356332984757869	CHRNA3;SEMA6A;INTU;RYK;FUT10;PTEN;NCAPG;NRG1;PRDM12;NR2F2;NR2F6;NAV3;DCHS1;SH3GL2	GO:0007399	14
Protein Ubiquitination (GO:0016567)	11/369	0.3188754347434083	0.6446907099571744	0	0	1.2027852989226675	1.3747291575894522	RNF114;FBXO2;HLTF;KCTD13;HUWE1;KEAP1;CTNNB1;FBXL5;KBTBD8;CCAR1;RNF220	GO:0016567	11
Regulation of Fibroblast Proliferation (GO:0048145)	2/46	0.3199619156443703	0.6446907099571744	0	0	1.7758305951077036	2.0236536217904133	DHX9;CTNNB1	GO:0048145	2
Central Nervous System Neuron Differentiation (GO:0021953)	2/46	0.3199619156443703	0.6446907099571744	0	0	1.7758305951077036	2.0236536217904133	RYK;CTNNB1	GO:0021953	2
Homotypic Cell-Cell Adhesion (GO:0034109)	2/46	0.3199619156443703	0.6446907099571744	0	0	1.7758305951077036	2.0236536217904133	CEACAM5;MYL12A	GO:0034109	2
- Reg of Phosphatidylinositol 3-Kinase/Prot Kinase B Signal Transduction (GO:0051898)	2/46	0.3199619156443703	0.6446907099571744	0	0	1.7758305951077036	2.0236536217904133	DDIT3;PTEN	GO:0051898	2
Regulation of Cell Growth (GO:0001558)	7/222	0.3204964300516063	0.6446907099571744	0	0	1.2735978112175104	1.4492067518653802	ING5;PSRC1;LAMTOR2;NRG1;ESR2;EIF4G2;PAPPA2	GO:0001558	7
Cholesterol Homeostasis (GO:0042632)	3/80	0.3232941621125627	0.6446907099571744	0	0	1.5226162167812067	1.7193270431922487	GRAMD1B;IL18;APOE	GO:0042632	3
Protein Import Into Nucleus (GO:0006606)	3/80	0.3232941621125627	0.6446907099571744	0	0	1.5226162167812067	1.7193270431922487	RANBP2;NUP155;KPNA7	GO:0006606	3
Intrinsic Apoptotic Signaling Pathway (GO:0097193)	4/115	0.3243198596460406	0.6446907099571744	0	0	1.408674803836094	1.586203086900768	IFI27L1;DDIT3;CASP4;MCL1	GO:0097193	4
Positive Regulation of Cell Projection Organization (GO:0031346)	4/115	0.3243198596460406	0.6446907099571744	0	0	1.408674803836094	1.586203086900768	DDR1;RYK;APOE;APBB1	GO:0031346	4
Positive Regulation of Cell Differentiation (GO:0045597)	9/297	0.3261259539665914	0.6446907099571744	0	0	1.2227596741344195	1.3700675011768562	EDN3;IL18;CTNNB1;INSM1;NPNT;RBM24;ACVR2A;PPARD;BMPR1A	GO:0045597	9
Regulation of mRNA Catabolic Process (GO:0061013)	2/47	0.3291749312589414	0.6446907099571744	0	0	1.736278447121821	1.9292935137185732	CARHSP1;RBM24	GO:0061013	2
Cellular Defense Response (GO:0006968)	2/47	0.3291749312589414	0.6446907099571744	0	0	1.736278447121821	1.9292935137185732	ITGB1;KLRG1	GO:0006968	2
Cellular Response to Radiation (GO:0071478)	2/47	0.3291749312589414	0.6446907099571744	0	0	1.736278447121821	1.9292935137185732	KDM4D;OPN1MW3	GO:0071478	2
Double-Strand Break Repair via Nonhomologous End Joining (GO:0006303)	2/47	0.3291749312589414	0.6446907099571744	0	0	1.736278447121821	1.9292935137185732	HELQ;LRIG3	GO:0006303	2
Positive Regulation of Cytokine-Mediated Signaling Pathway (GO:0001961)	2/47	0.3291749312589414	0.6446907099571744	0	0	1.736278447121821	1.9292935137185732	MAVS;CASP4	GO:0001961	2
Positive Regulation of mRNA Catabolic Process (GO:0061014)	2/47	0.3291749312589414	0.6446907099571744	0	0	1.736278447121821	1.9292935137185732	METTL3;RBM24	GO:0061014	2
Sterol Homeostasis (GO:0055092)	3/81	0.3301606795473307	0.6446907099571744	0	0	1.5030181086519114	1.665608348031658	GRAMD1B;IL18;APOE	GO:0055092	3
Positive Regulation of ERK1 and ERK2 Cascade (GO:0070374)	5/153	0.3364201303570341	0.6446907099571744	0	0	1.3207753207753208	1.4388453862167263	IL26;HTR2B;NRG1;APOE;NPNT	GO:0070374	5
Regulation of Vesicle-Mediated Transport (GO:0060627)	3/82	0.3370253686968462	0.6446907099571744	0	0	1.483916155158801	1.6139028675674556	NSF;SEPTIN4;PICALM	GO:0060627	3
Negative Regulation of Blood Vessel Morphogenesis (GO:2000181)	3/82	0.3370253686968462	0.6446907099571744	0	0	1.483916155158801	1.6139028675674556	SEMA6A;PDE3B;CTNNB1	GO:2000181	3
Positive Regulation of Tumor Necrosis Factor Production (GO:0032760)	3/82	0.3370253686968462	0.6446907099571744	0	0	1.483916155158801	1.6139028675674556	MAVS;DHX9;PLCG2	GO:0032760	3
Hexose Metabolic Process (GO:0019318)	2/48	0.3383532866029959	0.6446907099571744	0	0	1.6984459577440196	1.8405459339051389	PMM2;PPARD	GO:0019318	2
Natural Killer Cell Activation (GO:0030101)	2/48	0.3383532866029959	0.6446907099571744	0	0	1.6984459577440196	1.8405459339051389	IFNA2;CD48	GO:0030101	2
Supramolecular Fiber Organization (GO:0097435)	10/339	0.3422836673969971	0.6446907099571744	0	0	1.189194218720923	1.2749534936081128	KRT71;DYNC1H1;CRTAP;KRT39;P4HA1;SERPINH1;KIF24;KRT78;ERMN;AGFG1	GO:0097435	10
DNA Repair (GO:0006281)	9/302	0.3436033096567125	0.6446907099571744	0	0	1.2015806704990164	1.28360952680133	HLTF;HUWE1;LRIG3;ERCC5;HROB;MNAT1;MPND;GTF2H4;PMS1	GO:0006281	9
Regulation of Insulin Receptor Signaling Pathway (GO:0046626)	2/49	0.3474929610282407	0.6446907099571744	0	0	1.6622233615312314	1.7569881618659673	RPS6KB1;PIP4K2A	GO:0046626	2
Actin Polymerization or Depolymerization (GO:0008154)	2/49	0.3474929610282407	0.6446907099571744	0	0	1.6622233615312314	1.7569881618659673	INF2;NCAPG	GO:0008154	2
Activation of Protein Kinase Activity (GO:0032147)	2/49	0.3474929610282407	0.6446907099571744	0	0	1.6622233615312314	1.7569881618659673	CHRNA3;NRG1	GO:0032147	2
Arachidonate Metabolic Process (GO:0019369)	2/49	0.3474929610282407	0.6446907099571744	0	0	1.6622233615312314	1.7569881618659673	CYP2J2;CYP2U1	GO:0019369	2
Regulation of Wound Healing (GO:0061041)	2/49	0.3474929610282407	0.6446907099571744	0	0	1.6622233615312314	1.7569881618659673	ITGB1;PLAU	GO:0061041	2
Positive Regulation of Intracellular Transport (GO:0032388)	2/49	0.3474929610282407	0.6446907099571744	0	0	1.6622233615312314	1.7569881618659673	DYNC1H1;KIF20B	GO:0032388	2
Positive Regulation of Smooth Muscle Cell Proliferation (GO:0048661)	2/49	0.3474929610282407	0.6446907099571744	0	0	1.6622233615312314	1.7569881618659673	IL18;BMPR1A	GO:0048661	2
Positive Regulation of Transport (GO:0051050)	2/49	0.3474929610282407	0.6446907099571744	0	0	1.6622233615312314	1.7569881618659673	DYNC1H1;APOE	GO:0051050	2
Positive Regulation of Synaptic Transmission (GO:0050806)	3/84	0.3507408113865943	0.6446907099571744	0	0	1.447127207690588	1.516166401423724	GRIN2A;CAMK2A;KCTD13	GO:0050806	3
Ribonucleoprotein Complex Biogenesis (GO:0022613)	4/120	0.3527373794502049	0.6446907099571744	0	0	1.3476084538375974	1.4042504134110287	RPS4X;RPS19;RPS3A;RPF2	GO:0022613	4
Negative Regulation of Catabolic Process (GO:0009895)	4/120	0.3527373794502049	0.6446907099571744	0	0	1.3476084538375974	1.4042504134110287	PDE3B;QRICH2;EIF4G2;MCL1	GO:0009895	4
GPCR Sgnlng Pway, Coupled to Cyclic Nucleotide Second Messenger (GO:0007187)	2/50	0.3565901556321914	0.6446907099571744	0	0	1.6275100401606426	1.678236566248315	GALR3;HTR2B	GO:0007187	2
Regulation of Interleukin-2 Production (GO:0032663)	2/50	0.3565901556321914	0.6446907099571744	0	0	1.6275100401606426	1.678236566248315	NAV3;PLCG2	GO:0032663	2
Neutrophil Migration (GO:1990266)	2/50	0.3565901556321914	0.6446907099571744	0	0	1.6275100401606426	1.678236566248315	EDN3;CXCL5	GO:1990266	2
Nuclear Export (GO:0051168)	2/50	0.3565901556321914	0.6446907099571744	0	0	1.6275100401606426	1.678236566248315	RANBP2;NUP155	GO:0051168	2
Positive Regulation of Cell-Cell Adhesion (GO:0022409)	2/50	0.3565901556321914	0.6446907099571744	0	0	1.6275100401606426	1.678236566248315	CTNNB1;FSTL3	GO:0022409	2
Carbohydrate Metabolic Process (GO:0005975)	3/85	0.3575874776802259	0.6446907099571744	0	0	1.4294057025077294	1.4699654523406331	IDH3G;HAS3;FUT2	GO:0005975	3
Cell Morphogenesis Involved in Neuron Differentiation (GO:0048667)	3/85	0.3575874776802259	0.6446907099571744	0	0	1.4294057025077294	1.4699654523406331	MEF2A;RYK;APBB1	GO:0048667	3
Ribosomal Small Subunit Biogenesis (GO:0042274)	3/85	0.3575874776802259	0.6446907099571744	0	0	1.4294057025077294	1.4699654523406331	RPS4X;RPS19;RPS3A	GO:0042274	3
Positive Regulation of Tumor Necrosis Factor Superfamily Cytokine Production (GO:1903557)	3/85	0.3575874776802259	0.6446907099571744	0	0	1.4294057025077294	1.4699654523406331	MAVS;DHX9;PLCG2	GO:1903557	3
Protein Maturation (GO:0051604)	5/158	0.3611997205992443	0.6446907099571744	0	0	1.2772826302238067	1.3006878521595748	ISCA1;CASP4;CIAO2A;PRSS58;KLK11	GO:0051604	5
Regulation of Canonical NF-kappaB Signal Transduction (GO:0043122)	8/270	0.3633261049153206	0.6446907099571744	0	0	1.1939427791224475	1.208812724365754	MAVS;CANT1;CHUK;PLCG2;HUWE1;HTR2B;S100A4;MTDH	GO:0043122	8
Regulation of Organelle Assembly (GO:1902115)	3/86	0.3644241408224909	0.6446907099571744	0	0	1.4121112215461444	1.4254371282508005	EFNB1;INTU;RAB5A	GO:1902115	3
Protein Transport (GO:0015031)	9/308	0.3647587007128844	0.6446907099571744	0	0	1.1771008589391658	1.187128861254566	SCAMP5;CTSA;NSF;DNAJC19;NAPSA;GRPEL1;APOE;RAB5A;SCAMP2	GO:0015031	9
Regulation of Epidermal Growth Factor Receptor Signaling Pathway (GO:0042058)	2/51	0.3656412850190843	0.6446907099571744	0	0	1.594213589050078	1.6039423121749412	NPPA;SH3GL2	GO:0042058	2
Regulation of Interferon-Beta Production (GO:0032648)	2/51	0.3656412850190843	0.6446907099571744	0	0	1.594213589050078	1.6039423121749412	MAVS;DHX9	GO:0032648	2
Regulation of Lipid Metabolic Process (GO:0019216)	2/51	0.3656412850190843	0.6446907099571744	0	0	1.594213589050078	1.6039423121749412	NCOA2;PLCG2	GO:0019216	2
Regulation of Ubiquitin-Dependent Protein Catabolic Process (GO:2000058)	2/51	0.3656412850190843	0.6446907099571744	0	0	1.594213589050078	1.6039423121749412	PTEN;QRICH2	GO:2000058	2
Epithelial to Mesenchymal Transition (GO:0001837)	2/51	0.3656412850190843	0.6446907099571744	0	0	1.594213589050078	1.6039423121749412	CTNNB1;S100A4	GO:0001837	2
Transcription Initiation-Coupled Chromatin Remodeling (GO:0045815)	2/51	0.3656412850190843	0.6446907099571744	0	0	1.594213589050078	1.6039423121749412	APOBEC2;SGF29	GO:0045815	2
Negative Regulation of Cell Projection Organization (GO:0031345)	2/51	0.3656412850190843	0.6446907099571744	0	0	1.594213589050078	1.6039423121749412	PTEN;APOE	GO:0031345	2
Positive Regulation of Leukocyte Mediated Cytotoxicity (GO:0001912)	2/51	0.3656412850190843	0.6446907099571744	0	0	1.594213589050078	1.6039423121749412	RAET1G;PVR	GO:0001912	2
Response to Endoplasmic Reticulum Stress (GO:0034976)	6/196	0.3661535391262739	0.6446907099571744	0	0	1.2343916471340295	1.2401964080957637	SCAMP5;FBXO2;DDIT3;CASP4;SGF29;CFTR	GO:0034976	6
Regulation of Transcription by RNA Polymerase II (GO:0006357)	59/2250	0.3676124861133201	0.6467366678148717	0	0	1.0569222059735195	1.0576894495851747	CSRNP1;IL26;PTEN;KEAP1;HOXC13;SGF29;PRDM1;MEOX1;HOXA10;SALL3;BCL7B;CHP2;ANKRD2;MYBL1;MAGEA4;HTATIP2;MEF2A;NCOA2;PPP1R12A;CHUK;DNMT3A;IL18;RFX3;FOXP4;RGMA;MYCN;DDIT3;PPARD;MAGEH1;ENY2;DHX9;PRDM12;PHF21A;MTDH;FSTL3;GALR3;NACC1;HLTF;PCBP2;APBB1;ANHX;BICRAL;MAGEE2;PRRX2;PASD1;NR2F2;ESR2;ACVR2A;NR2F6;BCL9;MAVS;MAFF;CTNNB1;INSM1;MNAT1;HAMP;RBMX;MXD4;BMPR1A	GO:0006357	59
Cellular Response to Molecule of Bacterial Origin (GO:0071219)	4/123	0.3698015594367448	0.6500627897120502	0	0	1.3134318243426404	1.3065871936389306	IL36B;IL18;PDCD4;CXCL5	GO:0071219	4
Regulation of Cell Population Proliferation (GO:0042127)	21/769	0.3701269141690313	0.6501100153710888	0	0	1.099081196342648	1.0923870454611324	CNOT6L;ANHX;EDN3;BICRAL;COX17;CDCA7;HTR2B;PTEN;NRG1;CXCL5;CCAR1;RPS4X;ING5;GDF9;NACC1;BCL7B;CHP2;CTNNB1;INSM1;KIF20B;BMPR1A	GO:0042127	21
Cellular Response to Tumor Necrosis Factor (GO:0071356)	3/87	0.3712488943725511	0.6504945312914536	0	0	1.3952285139407876	1.3825076114323185	CHUK;NPNT;COMMD7	GO:0071356	3
Defense Response to Gram-negative Bacterium (GO:0050829)	3/87	0.3712488943725511	0.6504945312914536	0	0	1.3952285139407876	1.3825076114323185	RPS19;PRB3;HAMP	GO:0050829	3
Sodium Ion Transmembrane Transport (GO:0035725)	3/87	0.3712488943725511	0.6504945312914536	0	0	1.3952285139407876	1.3825076114323185	SLC9A2;GRIN2A;KCNK1	GO:0035725	3
Regulation of Synaptic Transmission, Glutamatergic (GO:0051966)	2/52	0.3746429686919478	0.6504945312914536	0	0	1.562248995983936	1.5337876157328556	GRIN2A;GRIK3	GO:0051966	2
Determination of Left/Right Symmetry (GO:0007368)	2/52	0.3746429686919478	0.6504945312914536	0	0	1.562248995983936	1.5337876157328556	GALNT11;RFX3	GO:0007368	2
Endosome Organization (GO:0007032)	2/52	0.3746429686919478	0.6504945312914536	0	0	1.562248995983936	1.5337876157328556	ALS2;ATP6V0A1	GO:0007032	2
Intrinsic Apoptotic Signaling Pathway in Response to DNA Damage (GO:0008630)	2/52	0.3746429686919478	0.6504945312914536	0	0	1.562248995983936	1.5337876157328556	AEN;MCL1	GO:0008630	2
Proton Motive Force-Driven Mitochondrial ATP Synthesis (GO:0042776)	2/52	0.3746429686919478	0.6504945312914536	0	0	1.562248995983936	1.5337876157328556	NDUFA10;NDUFS4	GO:0042776	2
Response to Lipopolysaccharide (GO:0032496)	5/161	0.3760967871209043	0.6504945312914536	0	0	1.2525252525252526	1.2248554117579302	OTUD5;IL36B;IL18;PDCD4;CXCL5	GO:0032496	5
Positive Regulation of Ubiquitin-Dependent Protein Catabolic Process (GO:2000060)	3/88	0.3780598863986252	0.6504945312914536	0	0	1.3787430465143804	1.3411070374667238	PTEN;KEAP1;HAMP	GO:2000060	3
B Cell Differentiation (GO:0030183)	2/53	0.383592023351771	0.6516875404525408	0	0	1.5315379163713678	1.4674824616101554	ITGB1;PLCG2	GO:0030183	2
Regulation of Smoothened Signaling Pathway (GO:0008589)	2/53	0.383592023351771	0.6516875404525408	0	0	1.5315379163713678	1.4674824616101554	NCOA2;INTU	GO:0008589	2
Nucleotide-Excision Repair (GO:0006289)	2/53	0.383592023351771	0.6516875404525408	0	0	1.5315379163713678	1.4674824616101554	ERCC5;GTF2H4	GO:0006289	2
Regulation of Protein-Containing Complex Assembly (GO:0043254)	4/126	0.3868363211750107	0.6543196379879486	0	0	1.2809360126916975	1.2165736126316822	NAPSA;NRG1;APOE;INSM1	GO:0043254	4
Calcium Ion Transport (GO:0006816)	4/126	0.3868363211750107	0.6543196379879486	0	0	1.2809360126916975	1.2165736126316822	GRIN2A;CAMK2A;CACNA1C;KCNN4	GO:0006816	4
Cellular Component Assembly (GO:0022607)	8/277	0.3898528373635935	0.6543196379879486	0	0	1.162450509263457	1.0950120486478494	DDX18;KLC3;DHX9;HAS3;NCAPG;QRICH2;C1ORF146;PICALM	GO:0022607	8
Negative Regulation of Signal Transduction (GO:0009968)	8/277	0.3898528373635935	0.6543196379879486	0	0	1.162450509263457	1.0950120486478494	NCOA2;SEMA6A;RPS6KB1;METTL3;PIP4K2A;DLK1;FSTL3;DLL3	GO:0009968	8
Mitochondrial Respiratory Chain Complex Assembly (GO:0033108)	3/90	0.391633447660882	0.6543196379879486	0	0	1.346909040449594	1.2626315398608037	FASTKD3;NDUFS4;COX17	GO:0033108	3
Intracellular Signaling Cassette (GO:0141124)	10/354	0.3923640626591459	0.6543196379879486	0	0	1.1364499288087329	1.063222935524288	MEF2A;RCAN1;CHUK;DDIT3;NPPA;PDE3B;C3AR1;PLCG2;HTR2B;PTEN	GO:0141124	10
mRNA Destabilization (GO:0061157)	2/54	0.3924854550749619	0.6543196379879486	0	0	1.502008032128514	1.4047617230641782	METTL3;RBM24	GO:0061157	2
Negative Regulation of Neuron Projection Development (GO:0010977)	2/54	0.3924854550749619	0.6543196379879486	0	0	1.502008032128514	1.4047617230641782	PTEN;APOE	GO:0010977	2
Plasma Membrane Bounded Cell Projection Morphogenesis (GO:0120039)	2/54	0.3924854550749619	0.6543196379879486	0	0	1.502008032128514	1.4047617230641782	PPP1R12A;KIF20B	GO:0120039	2
Positive Regulation of Chemokine Production (GO:0032722)	2/54	0.3924854550749619	0.6543196379879486	0	0	1.502008032128514	1.4047617230641782	MAVS;IL18	GO:0032722	2
Negative Regulation of MAPK Cascade (GO:0043409)	4/127	0.3925027195065659	0.6543196379879486	0	0	1.270456333595594	1.1881457712120669	SEMA6A;DUSP13B;APOE;SH3GL2	GO:0043409	4
Protein Localization to Nucleus (GO:0034504)	4/127	0.3925027195065659	0.6543196379879486	0	0	1.270456333595594	1.1881457712120669	NUP155;KPNA7;RPF2;LMNB1	GO:0034504	4
Negative Regulation of Macromolecule Biosynthetic Process (GO:0010558)	6/202	0.3929343528999931	0.6543196379879486	0	0	1.196232339089482	1.1174158464504325	MYCN;IFNA2;APOE;SH3GL2;BMPR1A;PICALM	GO:0010558	6
Regulation of Cell Cycle (GO:0051726)	9/318	0.4002876526105277	0.6571999579608926	0	0	1.1384137781029402	1.0422996189001152	ING5;MORF4L1;NEK9;METTL3;SGF29;INSM1;KIF20B;EIF4G2;MAGEA4	GO:0051726	9
Regulation of Cytokine Production Involved in Inflammatory Response (GO:1900015)	2/55	0.4013204518310317	0.6571999579608926	0	0	1.4735924831401075	1.3453826267076294	PDCD4;PLD4	GO:1900015	2
Golgi to Plasma Membrane Transport (GO:0006893)	2/55	0.4013204518310317	0.6571999579608926	0	0	1.4735924831401075	1.3453826267076294	NSF;EXOC5	GO:0006893	2
RNA Modification (GO:0009451)	2/55	0.4013204518310317	0.6571999579608926	0	0	1.4735924831401075	1.3453826267076294	ANKRD16;METTL3	GO:0009451	2
Striated Muscle Contraction (GO:0006941)	2/55	0.4013204518310317	0.6571999579608926	0	0	1.4735924831401075	1.3453826267076294	JSRP1;KCNQ1	GO:0006941	2
Endoplasmic Reticulum Organization (GO:0007029)	2/55	0.4013204518310317	0.6571999579608926	0	0	1.4735924831401075	1.3453826267076294	REEP4;GET1	GO:0007029	2
Regulation of Alternative mRNA Splicing, via Spliceosome (GO:0000381)	2/55	0.4013204518310317	0.6571999579608926	0	0	1.4735924831401075	1.3453826267076294	RBM24;RBMX	GO:0000381	2
Regulation of Protein Catabolic Process (GO:0042176)	4/129	0.4038111836094004	0.6584049212094298	0	0	1.25	1.1335098469682383	NSF;CTSA;APOE;NUDT15	GO:0042176	4
Positive Regulation of Cell Adhesion (GO:0045785)	3/92	0.4051310819070405	0.6584049212094298	0	0	1.3165057762304162	1.1895216918436304	NRG1;NPNT;FSTL3	GO:0045785	3
Positive Regulation of Response to Stimulus (GO:0048584)	3/92	0.4051310819070405	0.6584049212094298	0	0	1.3165057762304162	1.1895216918436304	GPR151;MAVS;DHX9	GO:0048584	3
Regulation of Proteasomal Protein Catabolic Process (GO:0061136)	2/56	0.4100943763964639	0.6584049212094298	0	0	1.4462293618920126	1.2891225151915404	APOE;NUDT15	GO:0061136	2
Regulation of Stem Cell Population Maintenance (GO:2000036)	2/56	0.4100943763964639	0.6584049212094298	0	0	1.4462293618920126	1.2891225151915404	BICRAL;BCL7B	GO:2000036	2
Epidermal Cell Differentiation (GO:0009913)	2/56	0.4100943763964639	0.6584049212094298	0	0	1.4462293618920126	1.2891225151915404	CTNNB1;IVL	GO:0009913	2
Regulation of Epithelial Cell Proliferation (GO:0050678)	3/93	0.4118473629443389	0.6584049212094298	0	0	1.3018108651911469	1.154839642533008	RCAN1;IL26;FUT2	GO:0050678	3
Regulation of Protein Metabolic Process (GO:0051246)	3/93	0.4118473629443389	0.6584049212094298	0	0	1.3018108651911469	1.154839642533008	PM20D2;APOE;PICALM	GO:0051246	3
Negative Regulation of Angiogenesis (GO:0016525)	3/93	0.4118473629443389	0.6584049212094298	0	0	1.3018108651911469	1.154839642533008	SEMA6A;PDE3B;CTNNB1	GO:0016525	3
Cellular Response to Nitrogen Compound (GO:1901699)	5/169	0.4157422524395064	0.6584049212094298	0	0	1.1909337275190934	1.0452703806239922	GRIN2A;KCNQ1;CASP4;CTNNB1;CFTR	GO:1901699	5
Protein-Containing Complex Assembly (GO:0065003)	9/323	0.4180996798601766	0.6584049212094298	0	0	1.1199942921634	0.9766746776444416	CENPT;CCT2;CHRNA3;DHX9;SH3PXD2B;CASP4;NCAPG;NRG1;PICALM	GO:0065003	9
Cellular Response to Peptide Hormone Stimulus (GO:0071375)	3/94	0.418539889978251	0.6584049212094298	0	0	1.2874389192296638	1.1213375113716797	RPS6KB1;PDE3B;GCG	GO:0071375	3
Heart Morphogenesis (GO:0003007)	2/57	0.4188047593609382	0.6584049212094298	0	0	1.4198612632347571	1.2357768691881716	HTR2B;BMPR1A	GO:0003007	2
mRNA Stabilization (GO:0048255)	2/57	0.4188047593609382	0.6584049212094298	0	0	1.4198612632347571	1.2357768691881716	DHX9;RBM24	GO:0048255	2
Positive Regulation of Protein Localization to Cell Periphery (GO:1904377)	2/57	0.4188047593609382	0.6584049212094298	0	0	1.4198612632347571	1.2357768691881716	ITGB1;EPB41L2	GO:1904377	2
Regulation of Blood Vessel Endothelial Cell Migration (GO:0043535)	2/57	0.4188047593609382	0.6584049212094298	0	0	1.4198612632347571	1.2357768691881716	ATP5F1A;APOE	GO:0043535	2
Regulation of Response to External Stimulus (GO:0032101)	4/132	0.4206974065447699	0.6584049212094298	0	0	1.2205141129032258	1.0567717129520648	NLRP9;ELMOD2;CASP4;NMT2	GO:0032101	4
Circulatory System Development (GO:0072359)	4/132	0.4206974065447699	0.6584049212094298	0	0	1.2205141129032258	1.0567717129520648	MEF2A;SH3PXD2B;PTEN;CACNA1C	GO:0072359	4
Positive Regulation of Immune Response (GO:0050778)	3/95	0.4252071795804319	0.6584049212094298	0	0	1.273379406876039	1.0889670062294472	SASH3;GPR151;DHX9	GO:0050778	3
