Ontology	Ref	Count	expected	Fold Enrichment	over_under	raw P-value	FDR	GOID
substrate-dependent cell migration (GO:0006929)	25	2	0.61	+	3.26	0.125	1.0	GO:0006929
Fc receptor mediated stimulatory signaling pathway (GO:0002431)	25	2	0.61	+	3.26	0.125	1.0	GO:0002431
positive regulation of natural killer cell activation (GO:0032816)	25	2	0.61	+	3.26	0.125	1.0	GO:0032816
melanosome localization (GO:0032400)	25	2	0.61	+	3.26	0.125	1.0	GO:0032400
circadian behavior (GO:0048512)	25	2	0.61	+	3.26	0.125	1.0	GO:0048512
excitatory synapse assembly (GO:1904861)	25	2	0.61	+	3.26	0.125	1.0	GO:1904861
post-transcriptional gene silencing (GO:0016441)	50	4	1.23	+	3.26	0.034	1.0	GO:0016441
long-chain fatty-acyl-CoA metabolic process (GO:0035336)	25	2	0.61	+	3.26	0.125	1.0	GO:0035336
host-mediated suppression of symbiont invasion (GO:0046597)	25	2	0.61	+	3.26	0.125	1.0	GO:0046597
positive regulation of activated T cell proliferation (GO:0042104)	25	2	0.61	+	3.26	0.125	1.0	GO:0042104
inflammatory response to antigenic stimulus (GO:0002437)	38	3	0.93	+	3.22	0.0658	1.0	GO:0002437
regulation of glycogen metabolic process (GO:0070873)	38	3	0.93	+	3.22	0.0658	1.0	GO:0070873
phosphatidic acid metabolic process (GO:0046473)	38	3	0.93	+	3.22	0.0658	1.0	GO:0046473
icosanoid biosynthetic process (GO:0046456)	51	4	1.25	+	3.20	0.0362	1.0	GO:0046456
collagen fibril organization (GO:0030199)	65	5	1.59	+	3.13	0.0216	1.0	GO:0030199
GTP metabolic process (GO:0046039)	26	2	0.64	+	3.13	0.133	1.0	GO:0046039
negative regulation of stem cell differentiation (GO:2000737)	26	2	0.64	+	3.13	0.133	1.0	GO:2000737
establishment of tissue polarity (GO:0007164)	26	2	0.64	+	3.13	0.133	1.0	GO:0007164
establishment of planar polarity (GO:0001736)	26	2	0.64	+	3.13	0.133	1.0	GO:0001736
pigment granule localization (GO:0051875)	26	2	0.64	+	3.13	0.133	1.0	GO:0051875
cellular response to zinc ion (GO:0071294)	26	2	0.64	+	3.13	0.133	1.0	GO:0071294
regulation of antigen receptor-mediated signaling pathway (GO:0050854)	78	6	1.91	+	3.13	0.0123	1.0	GO:0050854
positive regulation of p38MAPK cascade (GO:1900745)	26	2	0.64	+	3.13	0.133	1.0	GO:1900745
nuclear membrane reassembly (GO:0031468)	26	2	0.64	+	3.13	0.133	1.0	GO:0031468
cellular response to platelet-derived growth factor stimulus (GO:0036120)	26	2	0.64	+	3.13	0.133	1.0	GO:0036120
response to prostaglandin (GO:0034694)	39	3	0.96	+	3.13	0.0701	1.0	GO:0034694
negative regulation of regulated secretory pathway (GO:1903306)	26	2	0.64	+	3.13	0.133	1.0	GO:1903306
long-chain fatty acid metabolic process (GO:0001676)	118	9	2.9	+	3.11	0.00253	1.0	GO:0001676
regulation of neuron migration (GO:2001222)	53	4	1.3	+	3.08	0.0408	1.0	GO:2001222
response to interferon-beta (GO:0035456)	40	3	0.98	+	3.06	0.0744	1.0	GO:0035456
forelimb morphogenesis (GO:0035136)	40	3	0.98	+	3.06	0.0744	1.0	GO:0035136
epithelial cell morphogenesis (GO:0003382)	40	3	0.98	+	3.06	0.0744	1.0	GO:0003382
negative regulation of interleukin-2 production (GO:0032703)	27	2	0.66	+	3.02	0.141	1.0	GO:0032703
cellular response to prostaglandin stimulus (GO:0071379)	27	2	0.66	+	3.02	0.141	1.0	GO:0071379
protein exit from endoplasmic reticulum (GO:0032527)	27	2	0.66	+	3.02	0.141	1.0	GO:0032527
positive regulation of meiotic cell cycle (GO:0051446)	27	2	0.66	+	3.02	0.141	1.0	GO:0051446
maturation of LSU-rRNA (GO:0000470)	27	2	0.66	+	3.02	0.141	1.0	GO:0000470
long-chain fatty acid transport (GO:0015909)	54	4	1.33	+	3.02	0.0433	1.0	GO:0015909
cellular response to heat (GO:0034605)	54	4	1.33	+	3.02	0.0433	1.0	GO:0034605
regulation of platelet-derived growth factor receptor signaling pathway (GO:0010640)	27	2	0.66	+	3.02	0.141	1.0	GO:0010640
axis elongation (GO:0003401)	27	2	0.66	+	3.02	0.141	1.0	GO:0003401
protein refolding (GO:0042026)	27	2	0.66	+	3.02	0.141	1.0	GO:0042026
mesenchymal cell proliferation (GO:0010463)	27	2	0.66	+	3.02	0.141	1.0	GO:0010463
postsynaptic density organization (GO:0097106)	27	2	0.66	+	3.02	0.141	1.0	GO:0097106
rhythmic behavior (GO:0007622)	27	2	0.66	+	3.02	0.141	1.0	GO:0007622
phosphatidylcholine metabolic process (GO:0046470)	68	5	1.67	+	3.00	0.0257	1.0	GO:0046470
negative regulation of epithelial to mesenchymal transition (GO:0010719)	41	3	1.01	+	2.98	0.0789	1.0	GO:0010719
positive regulation of dendritic spine development (GO:0060999)	41	3	1.01	+	2.98	0.0789	1.0	GO:0060999
establishment or maintenance of apical/basal cell polarity (GO:0035088)	55	4	1.35	+	2.96	0.0458	1.0	GO:0035088
establishment or maintenance of bipolar cell polarity (GO:0061245)	55	4	1.35	+	2.96	0.0458	1.0	GO:0061245
neurotrophin signaling pathway (GO:0038179)	28	2	0.69	+	2.91	0.15	1.0	GO:0038179
DNA replication initiation (GO:0006270)	28	2	0.69	+	2.91	0.15	1.0	GO:0006270
positive regulation of lipid catabolic process (GO:0050996)	28	2	0.69	+	2.91	0.15	1.0	GO:0050996
negative regulation of lipid catabolic process (GO:0050995)	28	2	0.69	+	2.91	0.15	1.0	GO:0050995
regulation of axon regeneration (GO:0048679)	28	2	0.69	+	2.91	0.15	1.0	GO:0048679
cochlea morphogenesis (GO:0090103)	28	2	0.69	+	2.91	0.15	1.0	GO:0090103
positive regulation of macrophage migration (GO:1905523)	28	2	0.69	+	2.91	0.15	1.0	GO:1905523
sperm capacitation (GO:0048240)	28	2	0.69	+	2.91	0.15	1.0	GO:0048240
fatty-acyl-CoA biosynthetic process (GO:0046949)	28	2	0.69	+	2.91	0.15	1.0	GO:0046949
positive regulation of T cell cytokine production (GO:0002726)	28	2	0.69	+	2.91	0.15	1.0	GO:0002726
positive regulation of lipid transport (GO:0032370)	84	6	2.06	+	2.91	0.0172	1.0	GO:0032370
synaptic vesicle transport (GO:0048489)	42	3	1.03	+	2.91	0.0835	1.0	GO:0048489
axonemal dynein complex assembly (GO:0070286)	42	3	1.03	+	2.91	0.0835	1.0	GO:0070286
long-chain fatty acid biosynthetic process (GO:0042759)	42	3	1.03	+	2.91	0.0835	1.0	GO:0042759
regulation of organic acid transport (GO:0032890)	71	5	1.74	+	2.87	0.0302	1.0	GO:0032890
regulation of insulin receptor signaling pathway (GO:0046626)	71	5	1.74	+	2.87	0.0302	1.0	GO:0046626
fatty acid biosynthetic process (GO:0006633)	128	9	3.14	+	2.87	0.00436	1.0	GO:0006633
membrane depolarization (GO:0051899)	57	4	1.4	+	2.86	0.0511	1.0	GO:0051899
negative regulation of cytokine-mediated signaling pathway (GO:0001960)	86	6	2.11	+	2.84	0.0191	1.0	GO:0001960
positive regulation of interleukin-12 production (GO:0032735)	43	3	1.06	+	2.84	0.0882	1.0	GO:0032735
natural killer cell mediated cytotoxicity (GO:0042267)	43	3	1.06	+	2.84	0.0882	1.0	GO:0042267
olefinic compound metabolic process (GO:0120254)	158	11	3.88	+	2.84	0.00184	1.0	GO:0120254
epithelial tube branching involved in lung morphogenesis (GO:0060441)	29	2	0.71	+	2.81	0.158	1.0	GO:0060441
mature B cell differentiation involved in immune response (GO:0002313)	29	2	0.71	+	2.81	0.158	1.0	GO:0002313
adaptive thermogenesis (GO:1990845)	29	2	0.71	+	2.81	0.158	1.0	GO:1990845
positive regulation of receptor internalization (GO:0002092)	29	2	0.71	+	2.81	0.158	1.0	GO:0002092
protein localization to endoplasmic reticulum (GO:0070972)	29	2	0.71	+	2.81	0.158	1.0	GO:0070972
positive regulation of filopodium assembly (GO:0051491)	29	2	0.71	+	2.81	0.158	1.0	GO:0051491
negative regulation of biomineral tissue development (GO:0070168)	29	2	0.71	+	2.81	0.158	1.0	GO:0070168
response to platelet-derived growth factor (GO:0036119)	29	2	0.71	+	2.81	0.158	1.0	GO:0036119
purinergic nucleotide receptor signaling pathway (GO:0035590)	29	2	0.71	+	2.81	0.158	1.0	GO:0035590
embryonic hindlimb morphogenesis (GO:0035116)	29	2	0.71	+	2.81	0.158	1.0	GO:0035116
response to prostaglandin E (GO:0034695)	29	2	0.71	+	2.81	0.158	1.0	GO:0034695
androgen metabolic process (GO:0008209)	29	2	0.71	+	2.81	0.158	1.0	GO:0008209
icosanoid metabolic process (GO:0006690)	117	8	2.87	+	2.79	0.00825	1.0	GO:0006690
regulation of mitotic spindle organization (GO:0060236)	44	3	1.08	+	2.78	0.093	1.0	GO:0060236
sensory perception of bitter taste (GO:0050913)	44	3	1.08	+	2.78	0.093	1.0	GO:0050913
positive regulation of G1/S transition of mitotic cell cycle (GO:1900087)	44	3	1.08	+	2.78	0.093	1.0	GO:1900087
Fc receptor signaling pathway (GO:0038093)	59	4	1.45	+	2.76	0.0567	1.0	GO:0038093
negative regulation of protein ubiquitination (GO:0031397)	74	5	1.82	+	2.75	0.0353	1.0	GO:0031397
regulation of lipid transport (GO:0032368)	134	9	3.29	+	2.74	0.00587	1.0	GO:0032368
regulation of receptor localization to synapse (GO:1902683)	30	2	0.74	+	2.72	0.167	1.0	GO:1902683
positive regulation of extrinsic apoptotic signaling pathway (GO:2001238)	60	4	1.47	+	2.72	0.0596	1.0	GO:2001238
neuromuscular synaptic transmission (GO:0007274)	30	2	0.74	+	2.72	0.167	1.0	GO:0007274
regulation of glycoprotein metabolic process (GO:1903018)	45	3	1.1	+	2.72	0.098	1.0	GO:1903018
blastocyst hatching (GO:0001835)	30	2	0.74	+	2.72	0.167	1.0	GO:0001835
organism emergence from protective structure (GO:0071684)	30	2	0.74	+	2.72	0.167	1.0	GO:0071684
mitotic spindle assembly checkpoint signaling (GO:0007094)	30	2	0.74	+	2.72	0.167	1.0	GO:0007094
regulation of peptidyl-serine phosphorylation (GO:0033135)	30	2	0.74	+	2.72	0.167	1.0	GO:0033135
regulation of transcription by RNA polymerase III (GO:0006359)	30	2	0.74	+	2.72	0.167	1.0	GO:0006359
cellular response to interleukin-4 (GO:0071353)	30	2	0.74	+	2.72	0.167	1.0	GO:0071353
negative regulation of extrinsic apoptotic signaling pathway via death domain receptors (GO:1902042)	30	2	0.74	+	2.72	0.167	1.0	GO:1902042
mitotic spindle checkpoint signaling (GO:0071174)	30	2	0.74	+	2.72	0.167	1.0	GO:0071174
spindle assembly checkpoint signaling (GO:0071173)	30	2	0.74	+	2.72	0.167	1.0	GO:0071173
regulation of neuron projection regeneration (GO:0070570)	30	2	0.74	+	2.72	0.167	1.0	GO:0070570
positive regulation of protein polymerization (GO:0032273)	90	6	2.21	+	2.72	0.0234	1.0	GO:0032273
regulation of T cell receptor signaling pathway (GO:0050856)	60	4	1.47	+	2.72	0.0596	1.0	GO:0050856
thyroid gland development (GO:0030878)	30	2	0.74	+	2.72	0.167	1.0	GO:0030878
hatching (GO:0035188)	30	2	0.74	+	2.72	0.167	1.0	GO:0035188
positive regulation of T cell proliferation (GO:0042102)	105	7	2.58	+	2.72	0.0149	1.0	GO:0042102
negative regulation of response to cytokine stimulus (GO:0060761)	90	6	2.21	+	2.72	0.0234	1.0	GO:0060761
acylglycerol biosynthetic process (GO:0046463)	30	2	0.74	+	2.72	0.167	1.0	GO:0046463
neutral lipid biosynthetic process (GO:0046460)	30	2	0.74	+	2.72	0.167	1.0	GO:0046460
JNK cascade (GO:0007254)	61	4	1.5	+	2.67	0.0626	1.0	GO:0007254
icosanoid transport (GO:0071715)	46	3	1.13	+	2.66	0.103	1.0	GO:0071715
natural killer cell mediated immunity (GO:0002228)	46	3	1.13	+	2.66	0.103	1.0	GO:0002228
cytokinetic process (GO:0032506)	46	3	1.13	+	2.66	0.103	1.0	GO:0032506
regulation of intracellular pH (GO:0051453)	92	6	2.26	+	2.66	0.0257	1.0	GO:0051453
regulation of endocrine process (GO:0044060)	46	3	1.13	+	2.66	0.103	1.0	GO:0044060
vesicle transport along microtubule (GO:0047496)	46	3	1.13	+	2.66	0.103	1.0	GO:0047496
epithelial cell apoptotic process (GO:1904019)	46	3	1.13	+	2.66	0.103	1.0	GO:1904019
blastocyst development (GO:0001824)	123	8	3.02	+	2.65	0.011	1.0	GO:0001824
regulation of D-glucose transmembrane transport (GO:0010827)	77	5	1.89	+	2.65	0.0408	1.0	GO:0010827
body fluid secretion (GO:0007589)	77	5	1.89	+	2.65	0.0408	1.0	GO:0007589
cranial nerve morphogenesis (GO:0021602)	31	2	0.76	+	2.63	0.176	1.0	GO:0021602
intracellular protein transmembrane transport (GO:0065002)	31	2	0.76	+	2.63	0.176	1.0	GO:0065002
chondrocyte development (GO:0002063)	31	2	0.76	+	2.63	0.176	1.0	GO:0002063
regulation of interleukin-12 production (GO:0032655)	62	4	1.52	+	2.63	0.0657	1.0	GO:0032655
regulation of interleukin-10 production (GO:0032653)	62	4	1.52	+	2.63	0.0657	1.0	GO:0032653
positive regulation of viral genome replication (GO:0045070)	31	2	0.76	+	2.63	0.176	1.0	GO:0045070
lens fiber cell differentiation (GO:0070306)	31	2	0.76	+	2.63	0.176	1.0	GO:0070306
spindle checkpoint signaling (GO:0031577)	31	2	0.76	+	2.63	0.176	1.0	GO:0031577
T cell apoptotic process (GO:0070231)	31	2	0.76	+	2.63	0.176	1.0	GO:0070231
detection of visible light (GO:0009584)	31	2	0.76	+	2.63	0.176	1.0	GO:0009584
cellular response to interferon-beta (GO:0035458)	31	2	0.76	+	2.63	0.176	1.0	GO:0035458
antigen processing and presentation of exogenous peptide antigen via MHC class II (GO:0019886)	31	2	0.76	+	2.63	0.176	1.0	GO:0019886
positive regulation of vascular endothelial growth factor production (GO:0010575)	31	2	0.76	+	2.63	0.176	1.0	GO:0010575
myoblast fusion (GO:0007520)	31	2	0.76	+	2.63	0.176	1.0	GO:0007520
embryonic epithelial tube formation (GO:0001838)	125	8	3.07	+	2.61	0.012	1.0	GO:0001838
regulation of acute inflammatory response (GO:0002673)	47	3	1.15	+	2.60	0.108	1.0	GO:0002673
negative regulation of interleukin-6 production (GO:0032715)	47	3	1.15	+	2.60	0.108	1.0	GO:0032715
response to exogenous dsRNA (GO:0043330)	47	3	1.15	+	2.60	0.108	1.0	GO:0043330
epidermal growth factor receptor signaling pathway (GO:0007173)	63	4	1.55	+	2.59	0.0689	1.0	GO:0007173
cellular pigmentation (GO:0033059)	63	4	1.55	+	2.59	0.0689	1.0	GO:0033059
leukocyte mediated cytotoxicity (GO:0001909)	80	5	1.96	+	2.55	0.0468	1.0	GO:0001909
regulation of T cell mediated cytotoxicity (GO:0001914)	48	3	1.18	+	2.55	0.113	1.0	GO:0001914
vitamin metabolic process (GO:0006766)	32	2	0.79	+	2.55	0.185	1.0	GO:0006766
mitotic cytokinetic process (GO:1902410)	32	2	0.79	+	2.55	0.185	1.0	GO:1902410
protein export from nucleus (GO:0006611)	32	2	0.79	+	2.55	0.185	1.0	GO:0006611
acetylcholine receptor signaling pathway (GO:0095500)	48	3	1.18	+	2.55	0.113	1.0	GO:0095500
glutamate metabolic process (GO:0006536)	32	2	0.79	+	2.55	0.185	1.0	GO:0006536
regulation of interleukin-2 production (GO:0032663)	64	4	1.57	+	2.55	0.0721	1.0	GO:0032663
centrosome localization (GO:0051642)	32	2	0.79	+	2.55	0.185	1.0	GO:0051642
regulation of dendrite morphogenesis (GO:0048814)	64	4	1.57	+	2.55	0.0721	1.0	GO:0048814
regulation of spindle organization (GO:0090224)	48	3	1.18	+	2.55	0.113	1.0	GO:0090224
response to estrogen (GO:0043627)	64	4	1.57	+	2.55	0.0721	1.0	GO:0043627
postsynaptic modulation of chemical synaptic transmission (GO:0099170)	32	2	0.79	+	2.55	0.185	1.0	GO:0099170
postsynaptic specialization organization (GO:0099084)	32	2	0.79	+	2.55	0.185	1.0	GO:0099084
L-amino acid biosynthetic process (GO:0170034)	48	3	1.18	+	2.55	0.113	1.0	GO:0170034
microtubule organizing center localization (GO:0061842)	32	2	0.79	+	2.55	0.185	1.0	GO:0061842
regulation of cellular pH (GO:0030641)	96	6	2.36	+	2.55	0.0309	1.0	GO:0030641
protein localization to synapse (GO:0035418)	64	4	1.57	+	2.55	0.0721	1.0	GO:0035418
retinoic acid metabolic process (GO:0042573)	32	2	0.79	+	2.55	0.185	1.0	GO:0042573
regulation of inflammatory response to antigenic stimulus (GO:0002861)	48	3	1.18	+	2.55	0.113	1.0	GO:0002861
extracellular matrix assembly (GO:0085029)	32	2	0.79	+	2.55	0.185	1.0	GO:0085029
primary neural tube formation (GO:0014020)	97	6	2.38	+	2.52	0.0322	1.0	GO:0014020
proteinogenic amino acid catabolic process (GO:0170040)	81	5	1.99	+	2.52	0.049	1.0	GO:0170040
negative regulation of tumor necrosis factor production (GO:0032720)	65	4	1.59	+	2.51	0.0754	1.0	GO:0032720
tube formation (GO:0035148)	147	9	3.61	+	2.50	0.0105	1.0	GO:0035148
regulation of erythrocyte differentiation (GO:0045646)	49	3	1.2	+	2.50	0.119	1.0	GO:0045646
blastocyst formation (GO:0001825)	49	3	1.2	+	2.50	0.119	1.0	GO:0001825
positive regulation of mononuclear cell migration (GO:0071677)	98	6	2.4	+	2.50	0.0337	1.0	GO:0071677
peptidyl-tyrosine phosphorylation (GO:0018108)	49	3	1.2	+	2.50	0.119	1.0	GO:0018108
2'-deoxyribonucleotide metabolic process (GO:0009394)	49	3	1.2	+	2.50	0.119	1.0	GO:0009394
positive regulation of erythrocyte differentiation (GO:0045648)	33	2	0.81	+	2.47	0.194	1.0	GO:0045648
negative regulation of mitotic sister chromatid separation (GO:2000816)	33	2	0.81	+	2.47	0.194	1.0	GO:2000816
antigen processing and presentation of peptide antigen via MHC class II (GO:0002495)	33	2	0.81	+	2.47	0.194	1.0	GO:0002495
negative regulation of protein localization to plasma membrane (GO:1903077)	33	2	0.81	+	2.47	0.194	1.0	GO:1903077
positive regulation of excitatory postsynaptic potential (GO:2000463)	33	2	0.81	+	2.47	0.194	1.0	GO:2000463
response to ATP (GO:0033198)	33	2	0.81	+	2.47	0.194	1.0	GO:0033198
transcription by RNA polymerase I (GO:0006360)	33	2	0.81	+	2.47	0.194	1.0	GO:0006360
positive regulation of cell division (GO:0051781)	99	6	2.43	+	2.47	0.0351	1.0	GO:0051781
negative regulation of mitotic sister chromatid segregation (GO:0033048)	33	2	0.81	+	2.47	0.194	1.0	GO:0033048
negative regulation of sister chromatid segregation (GO:0033046)	33	2	0.81	+	2.47	0.194	1.0	GO:0033046
regulation of myeloid cell apoptotic process (GO:0033032)	33	2	0.81	+	2.47	0.194	1.0	GO:0033032
response to interleukin-4 (GO:0070670)	33	2	0.81	+	2.47	0.194	1.0	GO:0070670
negative regulation of B cell activation (GO:0050869)	33	2	0.81	+	2.47	0.194	1.0	GO:0050869
intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator (GO:0042771)	33	2	0.81	+	2.47	0.194	1.0	GO:0042771
regulation of cyclin-dependent protein serine/threonine kinase activity (GO:0000079)	33	2	0.81	+	2.47	0.194	1.0	GO:0000079
deoxyribonucleotide catabolic process (GO:0009264)	33	2	0.81	+	2.47	0.194	1.0	GO:0009264
positive regulation of cell-substrate junction organization (GO:0150117)	33	2	0.81	+	2.47	0.194	1.0	GO:0150117
cellular response to angiotensin (GO:1904385)	33	2	0.81	+	2.47	0.194	1.0	GO:1904385
polyol metabolic process (GO:0019751)	99	6	2.43	+	2.47	0.0351	1.0	GO:0019751
negative regulation of inflammatory response to antigenic stimulus (GO:0002862)	33	2	0.81	+	2.47	0.194	1.0	GO:0002862
mating behavior (GO:0007617)	33	2	0.81	+	2.47	0.194	1.0	GO:0007617
deoxyribose phosphate catabolic process (GO:0046386)	33	2	0.81	+	2.47	0.194	1.0	GO:0046386
negative regulation of mitotic metaphase/anaphase transition (GO:0045841)	33	2	0.81	+	2.47	0.194	1.0	GO:0045841
morphogenesis of embryonic epithelium (GO:0016331)	149	9	3.66	+	2.46	0.0114	1.0	GO:0016331
diencephalon development (GO:0021536)	83	5	2.04	+	2.45	0.0534	1.0	GO:0021536
L-amino acid catabolic process (GO:0170035)	83	5	2.04	+	2.45	0.0534	1.0	GO:0170035
epithelial tube formation (GO:0072175)	133	8	3.26	+	2.45	0.017	1.0	GO:0072175
negative regulation of blood pressure (GO:0045776)	50	3	1.23	+	2.45	0.124	1.0	GO:0045776
cerebral cortex cell migration (GO:0021795)	50	3	1.23	+	2.45	0.124	1.0	GO:0021795
type I interferon-mediated signaling pathway (GO:0060337)	50	3	1.23	+	2.45	0.124	1.0	GO:0060337
establishment or maintenance of epithelial cell apical/basal polarity (GO:0045197)	50	3	1.23	+	2.45	0.124	1.0	GO:0045197
peptidyl-tyrosine modification (GO:0018212)	50	3	1.23	+	2.45	0.124	1.0	GO:0018212
positive regulation of lipid localization (GO:1905954)	100	6	2.45	+	2.45	0.0366	1.0	GO:1905954
cellular response to acetylcholine (GO:1905145)	50	3	1.23	+	2.45	0.124	1.0	GO:1905145
deoxyribonucleotide metabolic process (GO:0009262)	50	3	1.23	+	2.45	0.124	1.0	GO:0009262
secondary metabolic process (GO:0019748)	50	3	1.23	+	2.45	0.124	1.0	GO:0019748
negative regulation of tumor necrosis factor superfamily cytokine production (GO:1903556)	67	4	1.64	+	2.43	0.0823	1.0	GO:1903556
bone morphogenesis (GO:0060349)	101	6	2.48	+	2.42	0.0382	1.0	GO:0060349
cellular response to type I interferon (GO:0071357)	51	3	1.25	+	2.40	0.13	1.0	GO:0071357
antigen processing and presentation of peptide or polysaccharide antigen via MHC class II (GO:0002504)	34	2	0.83	+	2.40	0.203	1.0	GO:0002504
regulation of mitotic nuclear division (GO:0007088)	119	7	2.92	+	2.40	0.0275	1.0	GO:0007088
peroxisome organization (GO:0007031)	34	2	0.83	+	2.40	0.203	1.0	GO:0007031
regulation of type II interferon production (GO:0032649)	119	7	2.92	+	2.40	0.0275	1.0	GO:0032649
positive regulation of dendrite morphogenesis (GO:0050775)	34	2	0.83	+	2.40	0.203	1.0	GO:0050775
modified amino acid catabolic process (GO:0042219)	34	2	0.83	+	2.40	0.203	1.0	GO:0042219
regulation of vascular endothelial growth factor production (GO:0010574)	34	2	0.83	+	2.40	0.203	1.0	GO:0010574
natural killer cell activation (GO:0030101)	68	4	1.67	+	2.40	0.0858	1.0	GO:0030101
regulation of insulin secretion involved in cellular response to glucose stimulus (GO:0061178)	68	4	1.67	+	2.40	0.0858	1.0	GO:0061178
