Ontology	Ref	Count	expected	Fold Enrichment	over_under	raw P-value	FDR	GOID
embryo development (GO:0009790)	1087	6	10.72	-	.56	0.156	1.0	GO:0009790
intracellular protein transport (GO:0006886)	545	3	5.38	-	.56	0.383	1.0	GO:0006886
actin cytoskeleton organization (GO:0030036)	546	3	5.39	-	.56	0.383	1.0	GO:0030036
regulation of epithelial cell proliferation (GO:0050678)	365	2	3.6	-	.56	0.591	1.0	GO:0050678
regulation of translation (GO:0006417)	367	2	3.62	-	.55	0.592	1.0	GO:0006417
regulation of protein phosphorylation (GO:0001932)	369	2	3.64	-	.55	0.592	1.0	GO:0001932
sexual reproduction (GO:0019953)	1108	6	10.93	-	.55	0.157	1.0	GO:0019953
negative regulation of intracellular signal transduction (GO:1902532)	761	4	7.51	-	.53	0.259	1.0	GO:1902532
proteasome-mediated ubiquitin-dependent protein catabolic process (GO:0043161)	382	2	3.77	-	.53	0.595	1.0	GO:0043161
regulation of cellular component organization (GO:0051128)	2512	13	24.78	-	.52	0.00932	1.0	GO:0051128
regulation of supramolecular fiber organization (GO:1902903)	390	2	3.85	-	.52	0.598	1.0	GO:1902903
positive regulation of protein metabolic process (GO:0051247)	788	4	7.77	-	.51	0.199	1.0	GO:0051247
regulation of actin filament-based process (GO:0032970)	398	2	3.93	-	.51	0.446	1.0	GO:0032970
animal organ morphogenesis (GO:0009887)	995	5	9.81	-	.51	0.137	1.0	GO:0009887
negative regulation of transport (GO:0051051)	409	2	4.03	-	.50	0.447	1.0	GO:0051051
regulation of transmembrane transport (GO:0034762)	412	2	4.06	-	.49	0.447	1.0	GO:0034762
regulation of phosphorylation (GO:0042325)	412	2	4.06	-	.49	0.447	1.0	GO:0042325
actin filament-based process (GO:0030029)	622	3	6.14	-	.49	0.297	1.0	GO:0030029
regulation of cell development (GO:0060284)	831	4	8.2	-	.49	0.152	1.0	GO:0060284
regulation of cellular component biogenesis (GO:0044087)	1045	5	10.31	-	.49	0.106	1.0	GO:0044087
regulation of monoatomic ion transport (GO:0043269)	425	2	4.19	-	.48	0.45	1.0	GO:0043269
regulation of protein-containing complex assembly (GO:0043254)	427	2	4.21	-	.47	0.451	1.0	GO:0043254
gland development (GO:0048732)	433	2	4.27	-	.47	0.453	1.0	GO:0048732
cellular process involved in reproduction in multicellular organism (GO:0022412)	436	2	4.3	-	.47	0.454	1.0	GO:0022412
enzyme-linked receptor protein signaling pathway (GO:0007167)	659	3	6.5	-	.46	0.225	1.0	GO:0007167
positive regulation of cell development (GO:0010720)	443	2	4.37	-	.46	0.334	1.0	GO:0010720
secretion by cell (GO:0032940)	446	2	4.4	-	.45	0.334	1.0	GO:0032940
epithelium development (GO:0060429)	1139	5	11.24	-	.45	0.0618	1.0	GO:0060429
regulation of nervous system development (GO:0051960)	456	2	4.5	-	.44	0.335	1.0	GO:0051960
regulation of membrane potential (GO:0042391)	464	2	4.58	-	.44	0.336	1.0	GO:0042391
growth (GO:0040007)	469	2	4.63	-	.43	0.338	1.0	GO:0040007
developmental growth (GO:0048589)	469	2	4.63	-	.43	0.338	1.0	GO:0048589
regulation of organelle organization (GO:0033043)	1186	5	11.7	-	.43	0.0469	1.0	GO:0033043
morphogenesis of an epithelium (GO:0002009)	486	2	4.79	-	.42	0.248	1.0	GO:0002009
response to nutrient levels (GO:0031667)	507	2	5.0	-	.40	0.25	1.0	GO:0031667
regulation of anatomical structure size (GO:0090066)	509	2	5.02	-	.40	0.25	1.0	GO:0090066
export from cell (GO:0140352)	516	2	5.09	-	.39	0.252	1.0	GO:0140352
membrane organization (GO:0061024)	789	3	7.78	-	.39	0.0948	1.0	GO:0061024
regulation of cytoskeleton organization (GO:0051493)	544	2	5.37	-	.37	0.184	1.0	GO:0051493
organelle localization (GO:0051640)	552	2	5.44	-	.37	0.185	1.0	GO:0051640
localization within membrane (GO:0051668)	562	2	5.54	-	.36	0.187	1.0	GO:0051668
secretion (GO:0046903)	570	2	5.62	-	.36	0.134	1.0	GO:0046903
embryonic morphogenesis (GO:0048598)	610	2	6.02	-	.33	0.139	1.0	GO:0048598
regulation of plasma membrane bounded cell projection organization (GO:0120035)	644	2	6.35	-	.31	0.0999	1.0	GO:0120035
regulation of cell projection organization (GO:0031344)	662	2	6.53	-	.31	0.0709	1.0	GO:0031344
protein localization to organelle (GO:0033365)	707	2	6.97	-	.29	0.0512	1.0	GO:0033365
positive regulation of cellular component organization (GO:0051130)	1127	2	11.12	-	.18	0.00162	1.0	GO:0051130
