Ontology	Ref	Count	expected	Fold Enrichment	over_under	raw P-value	FDR	GOID
organic acid catabolic process (GO:0016054)	233	2	2.31	-	.87	1.0	1.0	GO:0016054
gonad development (GO:0008406)	233	2	2.31	-	.87	1.0	1.0	GO:0008406
carboxylic acid catabolic process (GO:0046395)	233	2	2.31	-	.87	1.0	1.0	GO:0046395
DNA damage response (GO:0006974)	817	7	8.1	-	.86	0.857	1.0	GO:0006974
intracellular chemical homeostasis (GO:0055082)	585	5	5.8	-	.86	1.0	1.0	GO:0055082
cellular homeostasis (GO:0019725)	703	6	6.97	-	.86	0.848	1.0	GO:0019725
nucleoside phosphate metabolic process (GO:0006753)	588	5	5.83	-	.86	1.0	1.0	GO:0006753
lipid transport (GO:0006869)	354	3	3.51	-	.85	1.0	1.0	GO:0006869
mitochondrion organization (GO:0007005)	354	3	3.51	-	.85	1.0	1.0	GO:0007005
endomembrane system organization (GO:0010256)	590	5	5.85	-	.85	1.0	1.0	GO:0010256
transmembrane transport (GO:0055085)	1299	11	12.88	-	.85	0.771	1.0	GO:0055085
lipid localization (GO:0010876)	355	3	3.52	-	.85	1.0	1.0	GO:0010876
mitotic cell cycle (GO:0000278)	592	5	5.87	-	.85	1.0	1.0	GO:0000278
regulation of organelle assembly (GO:1902115)	237	2	2.35	-	.85	1.0	1.0	GO:1902115
regulation of protein modification by small protein conjugation or removal (GO:1903320)	237	2	2.35	-	.85	1.0	1.0	GO:1903320
organelle organization (GO:0006996)	3084	26	30.57	-	.85	0.43	1.0	GO:0006996
pattern specification process (GO:0007389)	476	4	4.72	-	.85	1.0	1.0	GO:0007389
development of primary sexual characteristics (GO:0045137)	238	2	2.36	-	.85	1.0	1.0	GO:0045137
embryo development ending in birth or egg hatching (GO:0009792)	717	6	7.11	-	.84	0.848	1.0	GO:0009792
positive regulation of gene expression (GO:0010628)	1197	10	11.87	-	.84	0.763	1.0	GO:0010628
regulation of proteolysis involved in protein catabolic process (GO:1903050)	240	2	2.38	-	.84	1.0	1.0	GO:1903050
phospholipid biosynthetic process (GO:0008654)	240	2	2.38	-	.84	1.0	1.0	GO:0008654
regulation of kinase activity (GO:0043549)	241	2	2.39	-	.84	1.0	1.0	GO:0043549
regulation of anatomical structure morphogenesis (GO:0022603)	845	7	8.38	-	.84	0.858	1.0	GO:0022603
regulation of DNA-templated transcription (GO:0006355)	3382	28	33.52	-	.84	0.342	1.0	GO:0006355
tissue morphogenesis (GO:0048729)	605	5	6.0	-	.83	0.836	1.0	GO:0048729
regulation of RNA biosynthetic process (GO:2001141)	3394	28	33.64	-	.83	0.342	1.0	GO:2001141
regulation of post-translational protein modification (GO:1901873)	243	2	2.41	-	.83	1.0	1.0	GO:1901873
morphogenesis of an epithelium (GO:0002009)	486	4	4.82	-	.83	1.0	1.0	GO:0002009
regulation of RNA metabolic process (GO:0051252)	3659	30	36.27	-	.83	0.27	1.0	GO:0051252
nucleobase-containing compound catabolic process (GO:0034655)	366	3	3.63	-	.83	1.0	1.0	GO:0034655
spermatid development (GO:0007286)	244	2	2.42	-	.83	1.0	1.0	GO:0007286
mRNA splicing, via spliceosome (GO:0000398)	244	2	2.42	-	.83	1.0	1.0	GO:0000398
RNA splicing, via transesterification reactions with bulged adenosine as nucleophile (GO:0000377)	244	2	2.42	-	.83	1.0	1.0	GO:0000377
positive regulation of biosynthetic process (GO:0009891)	2688	22	26.64	-	.83	0.403	1.0	GO:0009891
positive regulation of macromolecule biosynthetic process (GO:0010557)	2567	21	25.45	-	.83	0.394	1.0	GO:0010557
nucleobase-containing small molecule metabolic process (GO:0055086)	612	5	6.07	-	.82	0.836	1.0	GO:0055086
cellular response to nitrogen compound (GO:1901699)	615	5	6.1	-	.82	0.836	1.0	GO:1901699
protein stabilization (GO:0050821)	246	2	2.44	-	.82	1.0	1.0	GO:0050821
regulation of cell morphogenesis (GO:0022604)	246	2	2.44	-	.82	1.0	1.0	GO:0022604
regulation of mitotic cell cycle (GO:0007346)	493	4	4.89	-	.82	1.0	1.0	GO:0007346
gamete generation (GO:0007276)	863	7	8.55	-	.82	0.726	1.0	GO:0007276
regulation of cell cycle process (GO:0010564)	740	6	7.34	-	.82	0.849	1.0	GO:0010564
response to stress (GO:0006950)	3577	29	35.46	-	.82	0.265	1.0	GO:0006950
mononuclear cell differentiation (GO:1903131)	373	3	3.7	-	.81	1.0	1.0	GO:1903131
actin filament-based process (GO:0030029)	622	5	6.17	-	.81	0.837	1.0	GO:0030029
mesenchyme development (GO:0060485)	249	2	2.47	-	.81	1.0	1.0	GO:0060485
RNA splicing, via transesterification reactions (GO:0000375)	249	2	2.47	-	.81	1.0	1.0	GO:0000375
immune effector process (GO:0002252)	500	4	4.96	-	.81	1.0	1.0	GO:0002252
immune response (GO:0006955)	1753	14	17.38	-	.81	0.451	1.0	GO:0006955
cellular localization (GO:0051641)	2008	16	19.9	-	.80	0.407	1.0	GO:0051641
regulation of protein catabolic process (GO:0042176)	377	3	3.74	-	.80	1.0	1.0	GO:0042176
positive regulation of organelle organization (GO:0010638)	503	4	4.99	-	.80	0.821	1.0	GO:0010638
negative regulation of transcription by RNA polymerase II (GO:0000122)	1009	8	10.0	-	.80	0.626	1.0	GO:0000122
DNA metabolic process (GO:0006259)	757	6	7.5	-	.80	0.71	1.0	GO:0006259
positive regulation of transcription by RNA polymerase II (GO:0045944)	1262	10	12.51	-	.80	0.558	1.0	GO:0045944
positive regulation of cytokine production (GO:0001819)	506	4	5.02	-	.80	0.821	1.0	GO:0001819
nucleocytoplasmic transport (GO:0006913)	254	2	2.52	-	.79	1.0	1.0	GO:0006913
negative regulation of catabolic process (GO:0009895)	381	3	3.78	-	.79	1.0	1.0	GO:0009895
spermatid differentiation (GO:0048515)	254	2	2.52	-	.79	1.0	1.0	GO:0048515
RNA splicing (GO:0008380)	382	3	3.79	-	.79	1.0	1.0	GO:0008380
immune response-activating cell surface receptor signaling pathway (GO:0002429)	255	2	2.53	-	.79	1.0	1.0	GO:0002429
nuclear transport (GO:0051169)	255	2	2.53	-	.79	1.0	1.0	GO:0051169
establishment of localization in cell (GO:0051649)	1662	13	16.47	-	.79	0.439	1.0	GO:0051649
cytoskeleton organization (GO:0007010)	1279	10	12.68	-	.79	0.559	1.0	GO:0007010
rRNA metabolic process (GO:0016072)	256	2	2.54	-	.79	1.0	1.0	GO:0016072
regulation of neuron apoptotic process (GO:0043523)	257	2	2.55	-	.79	1.0	1.0	GO:0043523
regulation of proteolysis (GO:0030162)	386	3	3.83	-	.78	1.0	1.0	GO:0030162
export from cell (GO:0140352)	516	4	5.11	-	.78	0.822	1.0	GO:0140352
positive regulation of cellular component biogenesis (GO:0044089)	516	4	5.11	-	.78	0.822	1.0	GO:0044089
steroid metabolic process (GO:0008202)	258	2	2.56	-	.78	1.0	1.0	GO:0008202
cell cycle process (GO:0022402)	906	7	8.98	-	.78	0.608	1.0	GO:0022402
adenylate cyclase-modulating G protein-coupled receptor signaling pathway (GO:0007188)	259	2	2.57	-	.78	1.0	1.0	GO:0007188
positive regulation of RNA metabolic process (GO:0051254)	1816	14	18.0	-	.78	0.385	1.0	GO:0051254
positive regulation of DNA-templated transcription (GO:0045893)	1691	13	16.76	-	.78	0.44	1.0	GO:0045893
positive regulation of RNA biosynthetic process (GO:1902680)	1693	13	16.78	-	.77	0.441	1.0	GO:1902680
regulation of catabolic process (GO:0009894)	1048	8	10.39	-	.77	0.525	1.0	GO:0009894
regulation of canonical Wnt signaling pathway (GO:0060828)	262	2	2.6	-	.77	1.0	1.0	GO:0060828
regulation of leukocyte mediated immunity (GO:0002703)	262	2	2.6	-	.77	1.0	1.0	GO:0002703
positive regulation of cell cycle process (GO:0090068)	263	2	2.61	-	.77	1.0	1.0	GO:0090068
lymphocyte mediated immunity (GO:0002449)	264	2	2.62	-	.76	1.0	1.0	GO:0002449
central nervous system development (GO:0007417)	1057	8	10.48	-	.76	0.524	1.0	GO:0007417
monoatomic ion homeostasis (GO:0050801)	529	4	5.24	-	.76	0.823	1.0	GO:0050801
DNA repair (GO:0006281)	531	4	5.26	-	.76	0.823	1.0	GO:0006281
germ cell development (GO:0007281)	399	3	3.96	-	.76	1.0	1.0	GO:0007281
rhythmic process (GO:0048511)	269	2	2.67	-	.75	1.0	1.0	GO:0048511
spermatogenesis (GO:0007283)	680	5	6.74	-	.74	0.692	1.0	GO:0007283
negative regulation of protein metabolic process (GO:0051248)	546	4	5.41	-	.74	0.824	1.0	GO:0051248
cell adhesion (GO:0007155)	968	7	9.6	-	.73	0.505	1.0	GO:0007155
male gamete generation (GO:0048232)	698	5	6.92	-	.72	0.563	1.0	GO:0048232
response to alcohol (GO:0097305)	280	2	2.78	-	.72	1.0	1.0	GO:0097305
negative regulation of cell population proliferation (GO:0008285)	704	5	6.98	-	.72	0.563	1.0	GO:0008285
response to steroid hormone (GO:0048545)	282	2	2.8	-	.72	1.0	1.0	GO:0048545
regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction (GO:0051896)	283	2	2.81	-	.71	1.0	1.0	GO:0051896
regulation of ERK1 and ERK2 cascade (GO:0070372)	283	2	2.81	-	.71	1.0	1.0	GO:0070372
regulation of transferase activity (GO:0051338)	284	2	2.82	-	.71	1.0	1.0	GO:0051338
regionalization (GO:0003002)	427	3	4.23	-	.71	0.803	1.0	GO:0003002
regulation of protein-containing complex assembly (GO:0043254)	427	3	4.23	-	.71	0.803	1.0	GO:0043254
secretion (GO:0046903)	570	4	5.65	-	.71	0.667	1.0	GO:0046903
reproductive process (GO:0022414)	1569	11	15.55	-	.71	0.287	1.0	GO:0022414
hemopoiesis (GO:0030097)	719	5	7.13	-	.70	0.564	1.0	GO:0030097
Wnt signaling pathway (GO:0016055)	288	2	2.85	-	.70	1.0	1.0	GO:0016055
sex differentiation (GO:0007548)	288	2	2.85	-	.70	1.0	1.0	GO:0007548
telencephalon development (GO:0021537)	290	2	2.87	-	.70	1.0	1.0	GO:0021537
cellular process involved in reproduction in multicellular organism (GO:0022412)	436	3	4.32	-	.69	0.804	1.0	GO:0022412
intracellular monoatomic cation homeostasis (GO:0030003)	436	3	4.32	-	.69	0.804	1.0	GO:0030003
leukocyte differentiation (GO:0002521)	438	3	4.34	-	.69	0.805	1.0	GO:0002521
response to hypoxia (GO:0001666)	292	2	2.89	-	.69	1.0	1.0	GO:0001666
DNA-templated transcription (GO:0006351)	586	4	5.81	-	.69	0.669	1.0	GO:0006351
regulation of transcription by RNA polymerase II (GO:0006357)	2649	18	26.26	-	.69	0.0921	1.0	GO:0006357
regulation of angiogenesis (GO:0045765)	297	2	2.94	-	.68	1.0	1.0	GO:0045765
secretion by cell (GO:0032940)	446	3	4.42	-	.68	0.806	1.0	GO:0032940
negative regulation of molecular function (GO:0044092)	298	2	2.95	-	.68	1.0	1.0	GO:0044092
lipid biosynthetic process (GO:0008610)	596	4	5.91	-	.68	0.533	1.0	GO:0008610
carbohydrate metabolic process (GO:0005975)	449	3	4.45	-	.67	0.634	1.0	GO:0005975
developmental process involved in reproduction (GO:0003006)	1056	7	10.47	-	.67	0.338	1.0	GO:0003006
regulation of growth (GO:0040008)	605	4	6.0	-	.67	0.533	1.0	GO:0040008
cellular response to stress (GO:0033554)	1670	11	16.55	-	.66	0.196	1.0	GO:0033554
regulation of vasculature development (GO:1901342)	304	2	3.01	-	.66	0.773	1.0	GO:1901342
brain development (GO:0007420)	761	5	7.54	-	.66	0.455	1.0	GO:0007420
response to decreased oxygen levels (GO:0036293)	305	2	3.02	-	.66	0.773	1.0	GO:0036293
regulation of cell cycle (GO:0051726)	1073	7	10.64	-	.66	0.339	1.0	GO:0051726
reproductive structure development (GO:0048608)	307	2	3.04	-	.66	0.773	1.0	GO:0048608
embryonic organ morphogenesis (GO:0048562)	307	2	3.04	-	.66	0.773	1.0	GO:0048562
reproductive system development (GO:0061458)	312	2	3.09	-	.65	0.774	1.0	GO:0061458
membrane organization (GO:0061024)	789	5	7.82	-	.64	0.459	1.0	GO:0061024
sexual reproduction (GO:0019953)	1108	7	10.98	-	.64	0.273	1.0	GO:0019953
regulation of mRNA metabolic process (GO:1903311)	320	2	3.17	-	.63	0.774	1.0	GO:1903311
homeostasis of number of cells (GO:0048872)	322	2	3.19	-	.63	0.775	1.0	GO:0048872
leukocyte mediated immunity (GO:0002443)	323	2	3.2	-	.62	0.775	1.0	GO:0002443
positive regulation of cell cycle (GO:0045787)	333	2	3.3	-	.61	0.777	1.0	GO:0045787
response to oxygen levels (GO:0070482)	333	2	3.3	-	.61	0.777	1.0	GO:0070482
regulation of leukocyte differentiation (GO:1902105)	339	2	3.36	-	.60	0.778	1.0	GO:1902105
apoptotic signaling pathway (GO:0097190)	341	2	3.38	-	.59	0.778	1.0	GO:0097190
adaptive immune response (GO:0002250)	688	4	6.82	-	.59	0.331	1.0	GO:0002250
regulation of lipid metabolic process (GO:0019216)	345	2	3.42	-	.58	0.779	1.0	GO:0019216
monoatomic cation homeostasis (GO:0055080)	518	3	5.13	-	.58	0.497	1.0	GO:0055080
regulation of small molecule metabolic process (GO:0062012)	347	2	3.44	-	.58	0.59	1.0	GO:0062012
regulation of catalytic activity (GO:0050790)	528	3	5.23	-	.57	0.499	1.0	GO:0050790
protein localization to organelle (GO:0033365)	707	4	7.01	-	.57	0.332	1.0	GO:0033365
actin cytoskeleton organization (GO:0030036)	546	3	5.41	-	.55	0.383	1.0	GO:0030036
cell-cell adhesion (GO:0098609)	551	3	5.46	-	.55	0.383	1.0	GO:0098609
regulation of autophagy (GO:0010506)	373	2	3.7	-	.54	0.593	1.0	GO:0010506
regulation of body fluid levels (GO:0050878)	381	2	3.78	-	.53	0.596	1.0	GO:0050878
regulation of protein stability (GO:0031647)	398	2	3.95	-	.51	0.446	1.0	GO:0031647
sensory organ development (GO:0007423)	631	3	6.25	-	.48	0.223	1.0	GO:0007423
regulation of hemopoiesis (GO:1903706)	425	2	4.21	-	.47	0.451	1.0	GO:1903706
epithelial cell differentiation (GO:0030855)	662	3	6.56	-	.46	0.226	1.0	GO:0030855
inorganic ion homeostasis (GO:0098771)	448	2	4.44	-	.45	0.334	1.0	GO:0098771
transcription by RNA polymerase II (GO:0006366)	449	2	4.45	-	.45	0.334	1.0	GO:0006366
plasma membrane bounded cell projection assembly (GO:0120031)	452	2	4.48	-	.45	0.335	1.0	GO:0120031
cell projection assembly (GO:0030031)	465	2	4.61	-	.43	0.337	1.0	GO:0030031
response to nutrient levels (GO:0031667)	507	2	5.03	-	.40	0.251	1.0	GO:0031667
mitotic cell cycle process (GO:1903047)	512	2	5.08	-	.39	0.252	1.0	GO:1903047
